order_id,user_id,product_id,category,rating,sentiment,review_date
ORD119570,776,P0001,Laptop & Accessory,4,positive,2025-12-19
ORD110265,1447,P0004,Laptop & Accessory,5,positive,2025-08-27
ORD109660,21,P0017,Mobile Phone,4,positive,2026-06-20
ORD116398,73,P0064,Grocery,3,neutral,2025-12-01
ORD105306,3891,P0010,Laptop & Accessory,4,positive,2026-01-03
ORD104833,2984,P0022,Mobile Phone,3,neutral,2026-08-24
ORD101152,2079,P0021,Mobile Phone,4,positive,2025-10-29
ORD104575,1383,P0042,Fashion,4,positive,2025-08-11
ORD100235,3945,P0018,Mobile Phone,4,positive,2026-07-10
ORD113229,328,P0010,Laptop & Accessory,4,positive,2025-11-14
ORD103982,1603,P0011,Laptop & Accessory,5,positive,2025-10-23
ORD109203,4116,P0002,Laptop & Accessory,3,neutral,2026-08-21
ORD111119,313,P0001,Laptop & Accessory,4,positive,2025-08-20
ORD122950,4265,P0026,Household,5,positive,2025-12-02
ORD109281,3051,P0046,Fashion,4,positive,2025-09-23
ORD103949,999,P0016,Mobile Phone,4,positive,2025-11-09
ORD120602,2623,P0045,Fashion,3,neutral,2026-04-26
ORD108055,3193,P0025,Household,4,positive,2025-10-15
ORD121943,570,P0024,Mobile Phone,4,positive,2026-04-26
ORD118695,184,P0010,Laptop & Accessory,4,positive,2025-11-25
ORD125602,2880,P0010,Laptop & Accessory,4,positive,2025-09-23
ORD121446,3089,P0018,Mobile Phone,4,positive,2026-03-20
ORD120699,3668,P0008,Laptop & Accessory,5,positive,2025-11-27
ORD114820,642,P0016,Mobile Phone,4,positive,2026-07-03
ORD121725,536,P0051,Others,4,positive,2026-02-18
ORD105266,4352,P0002,Laptop & Accessory,3,neutral,2025-11-27
ORD122176,2284,P0021,Mobile Phone,4,positive,2026-03-01
ORD125297,3713,P0006,Laptop & Accessory,4,positive,2025-11-19
ORD101804,3459,P0022,Mobile Phone,4,positive,2026-04-15
ORD112590,792,P0015,Mobile Phone,4,positive,2026-07-30
ORD106096,335,P0031,Household,4,positive,2026-08-11
ORD103973,4274,P0029,Household,3,neutral,2026-02-01
ORD111500,767,P0006,Laptop & Accessory,4,positive,2025-11-16
ORD103179,3469,P0009,Laptop & Accessory,4,positive,2026-07-29
ORD117390,3839,P0064,Grocery,4,positive,2026-06-23
ORD106168,4381,P0018,Mobile Phone,4,positive,2025-10-22
ORD121372,2352,P0021,Mobile Phone,4,positive,2026-07-01
ORD121648,565,P0010,Laptop & Accessory,4,positive,2026-05-04
ORD103059,1121,P0004,Laptop & Accessory,4,positive,2026-06-19
ORD109852,4448,P0030,Household,2,negative,2025-11-05
ORD106566,3194,P0067,Grocery,4,positive,2026-03-31
ORD120328,4225,P0021,Mobile Phone,4,positive,2025-09-23
ORD117945,2387,P0018,Mobile Phone,3,neutral,2026-05-27
ORD103230,2010,P0018,Mobile Phone,4,positive,2026-04-28
ORD119009,4518,P0026,Household,4,positive,2026-03-13
ORD104407,1083,P0010,Laptop & Accessory,3,neutral,2026-07-17
ORD112960,308,P0012,Laptop & Accessory,3,neutral,2026-02-04
ORD102411,3986,P0017,Mobile Phone,4,positive,2025-11-24
ORD103042,4069,P0026,Household,4,positive,2026-03-06
ORD108994,2912,P0033,Household,4,positive,2026-08-07
ORD102468,2608,P0059,Others,4,positive,2025-11-13
ORD117966,1776,P0022,Mobile Phone,5,positive,2026-02-07
ORD109663,3032,P0008,Laptop & Accessory,5,positive,2025-11-29
ORD113722,116,P0055,Others,4,positive,2026-05-05
ORD120210,3181,P0029,Household,5,positive,2026-06-16
ORD107371,1880,P0006,Laptop & Accessory,5,positive,2026-09-01
ORD114218,1562,P0020,Mobile Phone,4,positive,2025-08-24
ORD119118,3774,P0049,Others,3,neutral,2026-06-14
ORD103473,3223,P0008,Laptop & Accessory,3,neutral,2025-12-11
ORD100461,3013,P0060,Others,4,positive,2026-02-03
ORD103262,563,P0047,Fashion,4,positive,2026-08-01
ORD100040,3296,P0012,Laptop & Accessory,4,positive,2026-06-18
ORD108137,1612,P0019,Mobile Phone,4,positive,2025-11-04
ORD121601,58,P0010,Laptop & Accessory,4,positive,2026-06-16
ORD116613,2751,P0063,Grocery,5,positive,2026-04-15
ORD109391,924,P0001,Laptop & Accessory,5,positive,2026-02-17
ORD105245,275,P0041,Fashion,5,positive,2025-09-23
ORD107228,3294,P0016,Mobile Phone,4,positive,2025-08-26
ORD122228,2719,P0006,Laptop & Accessory,4,positive,2026-01-10
ORD105038,3480,P0005,Laptop & Accessory,3,neutral,2026-06-01
ORD111052,3717,P0010,Laptop & Accessory,4,positive,2025-08-26
ORD111885,1050,P0010,Laptop & Accessory,5,positive,2025-12-31
ORD123045,591,P0004,Laptop & Accessory,4,positive,2026-04-29
ORD117933,1570,P0018,Mobile Phone,5,positive,2026-07-02
ORD124877,538,P0039,Fashion,5,positive,2025-11-02
ORD125928,1681,P0001,Laptop & Accessory,4,positive,2025-08-12
ORD124299,573,P0067,Grocery,5,positive,2025-11-18
ORD116739,4068,P0009,Laptop & Accessory,4,positive,2025-10-08
ORD105138,4450,P0018,Mobile Phone,4,positive,2026-07-19
ORD113840,2242,P0013,Mobile Phone,4,positive,2026-02-12
ORD106193,1429,P0003,Laptop & Accessory,4,positive,2025-11-05
ORD120874,1009,P0039,Fashion,5,positive,2026-07-16
ORD116514,3458,P0012,Laptop & Accessory,4,positive,2025-09-20
ORD117926,282,P0008,Laptop & Accessory,3,neutral,2026-08-13
ORD124820,174,P0010,Laptop & Accessory,5,positive,2026-01-27
ORD118508,198,P0005,Laptop & Accessory,4,positive,2025-09-17
ORD106580,3120,P0046,Fashion,4,positive,2026-06-10
ORD113044,2552,P0029,Household,4,positive,2025-12-02
ORD108530,1587,P0010,Laptop & Accessory,4,positive,2026-05-05
ORD118052,2349,P0007,Laptop & Accessory,4,positive,2025-10-18
ORD103725,596,P0010,Laptop & Accessory,4,positive,2025-10-28
ORD117506,3137,P0029,Household,5,positive,2026-05-08
ORD111610,1912,P0049,Others,4,positive,2026-01-21
ORD119918,4152,P0036,Household,4,positive,2026-05-30
ORD111573,101,P0008,Laptop & Accessory,4,positive,2025-10-29
ORD112200,161,P0001,Laptop & Accessory,3,neutral,2026-07-22
ORD100602,647,P0024,Mobile Phone,4,positive,2026-04-01
ORD102759,2639,P0017,Mobile Phone,5,positive,2026-06-19
ORD105299,663,P0008,Laptop & Accessory,4,positive,2026-08-24
ORD109200,106,P0048,Fashion,5,positive,2025-12-21
ORD116256,1611,P0010,Laptop & Accessory,5,positive,2025-11-05
ORD112847,227,P0046,Fashion,4,positive,2026-08-14
ORD125776,2265,P0071,Grocery,4,positive,2026-01-07
ORD110364,833,P0033,Household,4,positive,2026-06-12
ORD123069,4438,P0027,Household,3,neutral,2025-10-22
ORD125706,4269,P0028,Household,5,positive,2026-05-27
ORD102926,2764,P0010,Laptop & Accessory,4,positive,2026-08-31
ORD125069,3958,P0010,Laptop & Accessory,5,positive,2026-03-14
ORD119109,2979,P0019,Mobile Phone,3,neutral,2025-08-06
ORD122059,4380,P0006,Laptop & Accessory,5,positive,2026-07-25
ORD105486,933,P0021,Mobile Phone,3,neutral,2025-09-02
ORD122090,3394,P0010,Laptop & Accessory,4,positive,2025-09-04
ORD107130,1760,P0010,Laptop & Accessory,3,neutral,2025-11-22
ORD117036,3515,P0001,Laptop & Accessory,3,neutral,2026-08-30
ORD102902,3778,P0012,Laptop & Accessory,4,positive,2025-11-11
ORD114847,342,P0010,Laptop & Accessory,4,positive,2025-10-24
ORD119542,1376,P0010,Laptop & Accessory,4,positive,2026-05-08
ORD125864,2418,P0066,Grocery,5,positive,2025-11-08
ORD107105,181,P0038,Fashion,3,neutral,2025-08-20
ORD100364,3981,P0035,Household,4,positive,2026-02-04
ORD107954,1682,P0006,Laptop & Accessory,4,positive,2026-08-16
ORD114317,3315,P0052,Others,4,positive,2025-11-13
ORD118049,3316,P0010,Laptop & Accessory,5,positive,2026-05-15
ORD111518,1816,P0022,Mobile Phone,5,positive,2026-06-22
ORD106543,3733,P0066,Grocery,3,neutral,2025-11-08
ORD107229,576,P0003,Laptop & Accessory,5,positive,2026-04-16
ORD114491,2686,P0011,Laptop & Accessory,4,positive,2025-11-25
ORD111782,3214,P0031,Household,4,positive,2026-06-19
ORD110793,2232,P0020,Mobile Phone,5,positive,2026-07-10
ORD100871,112,P0057,Others,4,positive,2026-06-05
ORD121796,4394,P0004,Laptop & Accessory,4,positive,2026-04-07
ORD109948,4270,P0034,Household,3,neutral,2025-09-22
ORD102070,2582,P0002,Laptop & Accessory,5,positive,2026-07-12
ORD102340,2670,P0029,Household,4,positive,2025-08-15
ORD121886,3740,P0037,Fashion,3,neutral,2026-07-30
ORD125771,2540,P0004,Laptop & Accessory,5,positive,2026-07-21
ORD121755,363,P0010,Laptop & Accessory,4,positive,2025-10-06
ORD111163,489,P0017,Mobile Phone,3,neutral,2025-11-13
ORD102677,587,P0010,Laptop & Accessory,4,positive,2026-03-27
ORD101624,3347,P0046,Fashion,4,positive,2025-08-18
ORD116388,2180,P0015,Mobile Phone,5,positive,2026-04-03
ORD114033,183,P0054,Others,3,neutral,2026-01-12
ORD106725,3848,P0013,Mobile Phone,5,positive,2026-02-02
ORD124522,4117,P0046,Fashion,3,neutral,2026-02-11
ORD103855,59,P0010,Laptop & Accessory,3,neutral,2026-04-14
ORD121570,1499,P0018,Mobile Phone,4,positive,2025-11-05
ORD112117,2306,P0016,Mobile Phone,4,positive,2025-11-15
ORD109385,559,P0029,Household,4,positive,2025-11-01
ORD102772,58,P0002,Laptop & Accessory,4,positive,2025-10-16
ORD104982,1404,P0010,Laptop & Accessory,4,positive,2026-06-02
ORD103319,664,P0008,Laptop & Accessory,4,positive,2026-06-16
ORD120658,1540,P0059,Others,5,positive,2026-03-04
ORD118994,3679,P0017,Mobile Phone,4,positive,2026-06-04
ORD119074,1291,P0024,Mobile Phone,5,positive,2025-08-20
ORD123613,1455,P0011,Laptop & Accessory,4,positive,2025-08-25
ORD104515,1578,P0006,Laptop & Accessory,3,neutral,2026-07-25
ORD103458,3153,P0030,Household,3,neutral,2026-06-15
ORD124400,1064,P0005,Laptop & Accessory,4,positive,2026-03-25
ORD112999,1739,P0055,Others,4,positive,2025-10-29
ORD107414,3626,P0018,Mobile Phone,4,positive,2026-02-09
ORD125331,4392,P0031,Household,5,positive,2026-06-09
ORD122474,3721,P0070,Grocery,2,negative,2026-05-12
ORD103151,264,P0066,Grocery,4,positive,2026-04-14
ORD101438,2651,P0010,Laptop & Accessory,3,neutral,2026-08-06
ORD123440,2741,P0029,Household,5,positive,2026-05-14
ORD121892,581,P0001,Laptop & Accessory,3,neutral,2026-06-16
ORD125818,1896,P0029,Household,3,neutral,2025-12-08
ORD108748,3063,P0007,Laptop & Accessory,4,positive,2025-12-06
ORD120766,1491,P0010,Laptop & Accessory,3,neutral,2026-07-01
ORD124208,2141,P0004,Laptop & Accessory,5,positive,2025-11-13
ORD115989,3131,P0025,Household,3,neutral,2026-02-19
ORD103376,2775,P0004,Laptop & Accessory,4,positive,2026-06-17
ORD124809,613,P0010,Laptop & Accessory,5,positive,2026-03-03
ORD119659,673,P0024,Mobile Phone,2,negative,2026-05-23
ORD109027,470,P0024,Mobile Phone,4,positive,2025-11-10
ORD103350,2093,P0023,Mobile Phone,4,positive,2026-06-29
ORD117627,3881,P0024,Mobile Phone,4,positive,2026-02-19
ORD111516,2193,P0002,Laptop & Accessory,4,positive,2026-08-16
ORD122434,1419,P0040,Fashion,4,positive,2026-06-17
ORD106459,981,P0040,Fashion,5,positive,2025-10-06
ORD100194,989,P0045,Fashion,4,positive,2026-04-22
ORD106334,1925,P0037,Fashion,4,positive,2026-06-30
ORD109643,3885,P0065,Grocery,4,positive,2026-02-04
ORD124351,1,P0066,Grocery,4,positive,2026-04-20
ORD106664,1515,P0023,Mobile Phone,4,positive,2025-09-02
ORD120916,4043,P0029,Household,4,positive,2025-11-18
ORD113415,2080,P0010,Laptop & Accessory,4,positive,2026-06-26
ORD107569,1455,P0070,Grocery,4,positive,2026-08-17
ORD110900,2347,P0002,Laptop & Accessory,5,positive,2025-10-19
ORD100157,3915,P0003,Laptop & Accessory,5,positive,2025-11-17
ORD100096,987,P0008,Laptop & Accessory,3,neutral,2025-11-07
ORD116662,1144,P0003,Laptop & Accessory,5,positive,2025-11-16
ORD111028,659,P0014,Mobile Phone,4,positive,2026-06-19
ORD112758,2908,P0039,Fashion,5,positive,2025-08-19
ORD100203,119,P0004,Laptop & Accessory,5,positive,2026-07-22
ORD111055,1958,P0042,Fashion,4,positive,2025-11-17
ORD109670,2989,P0040,Fashion,4,positive,2026-05-30
ORD106536,1664,P0037,Fashion,3,neutral,2026-06-12
ORD108843,339,P0007,Laptop & Accessory,5,positive,2026-06-22
ORD123561,3283,P0024,Mobile Phone,3,neutral,2026-04-10
ORD116701,636,P0010,Laptop & Accessory,4,positive,2025-10-07
ORD110960,494,P0059,Others,4,positive,2026-01-01
ORD120031,3218,P0069,Grocery,4,positive,2026-02-22
ORD115277,196,P0004,Laptop & Accessory,4,positive,2025-12-26
ORD105341,1111,P0008,Laptop & Accessory,3,neutral,2025-11-19
ORD112568,3429,P0002,Laptop & Accessory,3,neutral,2026-03-22
ORD117278,1273,P0039,Fashion,5,positive,2026-02-09
ORD117825,598,P0013,Mobile Phone,4,positive,2026-07-29
ORD118959,2220,P0010,Laptop & Accessory,4,positive,2025-11-07
ORD100639,682,P0005,Laptop & Accessory,5,positive,2026-01-21
ORD118763,651,P0026,Household,3,neutral,2026-05-10
ORD121675,1554,P0048,Fashion,3,neutral,2026-06-17
ORD119670,778,P0024,Mobile Phone,4,positive,2025-11-16
ORD102109,722,P0039,Fashion,5,positive,2026-08-26
ORD100838,1104,P0010,Laptop & Accessory,4,positive,2025-11-13
ORD121180,3704,P0018,Mobile Phone,5,positive,2025-09-09
ORD100049,4368,P0034,Household,4,positive,2025-10-19
ORD109552,236,P0009,Laptop & Accessory,4,positive,2026-05-05
ORD100547,2317,P0013,Mobile Phone,4,positive,2025-10-06
ORD116120,4415,P0010,Laptop & Accessory,5,positive,2025-09-24
ORD110068,1245,P0004,Laptop & Accessory,3,neutral,2025-11-04
ORD120690,2957,P0013,Mobile Phone,4,positive,2026-06-17
ORD111228,2461,P0029,Household,5,positive,2025-11-12
ORD122258,1537,P0069,Grocery,3,neutral,2026-05-10
ORD101753,547,P0031,Household,4,positive,2026-02-09
ORD100928,4124,P0025,Household,4,positive,2025-12-28
ORD119654,373,P0012,Laptop & Accessory,4,positive,2025-12-16
ORD113826,1732,P0024,Mobile Phone,4,positive,2026-05-19
ORD112368,3849,P0010,Laptop & Accessory,3,neutral,2026-04-08
ORD105116,3625,P0010,Laptop & Accessory,4,positive,2025-11-09
ORD119529,1850,P0015,Mobile Phone,3,neutral,2026-04-08
ORD113738,4367,P0024,Mobile Phone,4,positive,2026-08-20
ORD123541,3385,P0002,Laptop & Accessory,5,positive,2025-09-01
ORD125943,1630,P0047,Fashion,3,neutral,2025-10-15
ORD114716,3569,P0017,Mobile Phone,3,neutral,2026-06-21
ORD119427,540,P0058,Others,4,positive,2025-10-14
ORD112006,1800,P0002,Laptop & Accessory,4,positive,2026-05-12
ORD100227,231,P0001,Laptop & Accessory,5,positive,2025-10-31
ORD109957,341,P0062,Grocery,5,positive,2025-10-30
ORD105444,42,P0037,Fashion,4,positive,2025-12-29
ORD105179,505,P0041,Fashion,4,positive,2025-12-25
ORD107860,1109,P0039,Fashion,3,neutral,2025-08-07
ORD109828,3592,P0018,Mobile Phone,4,positive,2025-11-19
ORD111199,2854,P0029,Household,3,neutral,2026-05-31
ORD122657,628,P0006,Laptop & Accessory,5,positive,2026-06-18
ORD123349,4499,P0019,Mobile Phone,4,positive,2025-08-12
ORD120080,2955,P0003,Laptop & Accessory,4,positive,2025-11-15
ORD100522,4492,P0026,Household,4,positive,2025-12-17
ORD121287,1314,P0037,Fashion,4,positive,2026-06-14
ORD118197,1138,P0006,Laptop & Accessory,4,positive,2025-08-11
ORD119367,1687,P0046,Fashion,4,positive,2025-11-12
ORD114853,991,P0043,Fashion,5,positive,2026-01-14
ORD105436,2320,P0067,Grocery,3,neutral,2026-03-18
ORD117772,3430,P0010,Laptop & Accessory,3,neutral,2026-05-01
ORD109505,1119,P0041,Fashion,5,positive,2026-08-27
ORD111820,1665,P0039,Fashion,4,positive,2026-02-07
ORD100036,652,P0068,Grocery,3,neutral,2026-01-14
ORD106667,1379,P0011,Laptop & Accessory,5,positive,2026-06-16
ORD103292,2535,P0009,Laptop & Accessory,4,positive,2026-04-29
ORD122283,792,P0016,Mobile Phone,3,neutral,2025-11-21
ORD112017,3221,P0029,Household,5,positive,2025-09-07
ORD110583,4339,P0035,Household,5,positive,2026-07-02
ORD102389,2306,P0041,Fashion,4,positive,2025-10-09
ORD121883,982,P0044,Fashion,5,positive,2025-09-24
ORD102127,3021,P0046,Fashion,4,positive,2025-11-13
ORD119719,3602,P0018,Mobile Phone,4,positive,2026-08-24
ORD117814,477,P0015,Mobile Phone,4,positive,2025-11-12
ORD107652,2965,P0018,Mobile Phone,4,positive,2026-03-17
ORD122911,275,P0048,Fashion,4,positive,2025-12-27
ORD125699,2412,P0022,Mobile Phone,4,positive,2025-09-12
ORD119442,681,P0007,Laptop & Accessory,4,positive,2025-11-26
ORD100215,3996,P0049,Others,4,positive,2026-06-10
ORD120367,1049,P0056,Others,5,positive,2025-09-23
ORD111865,959,P0069,Grocery,5,positive,2026-07-07
ORD119633,1026,P0006,Laptop & Accessory,5,positive,2026-05-16
ORD119605,4258,P0035,Household,4,positive,2025-10-21
ORD109558,324,P0009,Laptop & Accessory,4,positive,2026-06-12
ORD110609,3926,P0010,Laptop & Accessory,4,positive,2026-04-14
ORD113898,987,P0010,Laptop & Accessory,2,negative,2025-12-22
ORD107930,3019,P0018,Mobile Phone,5,positive,2025-11-10
ORD118567,790,P0067,Grocery,3,neutral,2025-08-29
ORD112429,727,P0010,Laptop & Accessory,5,positive,2026-07-15
ORD110781,2041,P0024,Mobile Phone,3,neutral,2026-06-06
ORD120956,1375,P0059,Others,5,positive,2025-10-19
ORD124674,695,P0010,Laptop & Accessory,3,neutral,2025-10-25
ORD125436,179,P0069,Grocery,5,positive,2025-11-14
ORD106416,800,P0003,Laptop & Accessory,5,positive,2026-07-08
ORD104036,376,P0010,Laptop & Accessory,3,neutral,2025-10-29
ORD118647,2329,P0022,Mobile Phone,4,positive,2026-06-27
ORD104979,3250,P0023,Mobile Phone,5,positive,2026-08-20
ORD114655,3574,P0012,Laptop & Accessory,5,positive,2026-08-03
ORD113291,347,P0007,Laptop & Accessory,4,positive,2026-06-13
ORD110761,43,P0039,Fashion,5,positive,2025-11-05
ORD123040,3748,P0004,Laptop & Accessory,3,neutral,2025-12-03
ORD118829,1536,P0012,Laptop & Accessory,5,positive,2026-06-23
ORD123608,284,P0001,Laptop & Accessory,5,positive,2026-07-23
ORD105706,4237,P0020,Mobile Phone,4,positive,2026-05-29
ORD113715,576,P0013,Mobile Phone,4,positive,2026-03-01
ORD104932,1461,P0010,Laptop & Accessory,4,positive,2026-07-15
ORD117659,4408,P0004,Laptop & Accessory,5,positive,2025-09-16
ORD118595,3113,P0029,Household,4,positive,2026-06-03
ORD117719,1312,P0018,Mobile Phone,4,positive,2026-02-02
ORD106182,3868,P0019,Mobile Phone,4,positive,2026-03-03
ORD100857,3185,P0029,Household,4,positive,2026-08-03
ORD120498,3252,P0047,Fashion,4,positive,2026-06-12
ORD101338,994,P0023,Mobile Phone,5,positive,2025-11-07
ORD124790,2509,P0006,Laptop & Accessory,3,neutral,2025-10-14
ORD125024,2289,P0032,Household,3,neutral,2026-07-04
ORD111125,4449,P0029,Household,5,positive,2025-10-26
ORD123125,779,P0006,Laptop & Accessory,4,positive,2025-08-28
ORD114951,2307,P0018,Mobile Phone,4,positive,2026-04-15
ORD119538,2843,P0033,Household,5,positive,2025-12-26
ORD122182,85,P0010,Laptop & Accessory,4,positive,2026-03-11
ORD111459,2892,P0027,Household,5,positive,2025-11-05
ORD121020,644,P0010,Laptop & Accessory,5,positive,2025-12-06
ORD118326,56,P0012,Laptop & Accessory,4,positive,2026-05-27
ORD123549,1023,P0010,Laptop & Accessory,3,neutral,2026-06-20
ORD103488,2602,P0041,Fashion,3,neutral,2025-09-01
ORD120698,3870,P0015,Mobile Phone,3,neutral,2025-12-17
ORD106454,2563,P0014,Mobile Phone,5,positive,2025-12-05
ORD114439,123,P0014,Mobile Phone,5,positive,2025-09-24
ORD117978,3111,P0002,Laptop & Accessory,5,positive,2025-11-14
ORD103417,2605,P0019,Mobile Phone,4,positive,2025-12-27
ORD114714,171,P0010,Laptop & Accessory,4,positive,2025-11-15
ORD119240,1626,P0019,Mobile Phone,4,positive,2025-12-11
ORD105363,480,P0001,Laptop & Accessory,4,positive,2026-06-01
ORD114374,4009,P0021,Mobile Phone,4,positive,2026-07-29
ORD107804,920,P0031,Household,3,neutral,2025-11-02
ORD109061,919,P0015,Mobile Phone,4,positive,2025-08-25
ORD120616,1657,P0029,Household,4,positive,2025-10-19
ORD105577,1128,P0066,Grocery,3,neutral,2025-09-25
ORD110785,3653,P0046,Fashion,4,positive,2025-08-22
ORD119817,3451,P0017,Mobile Phone,5,positive,2025-11-11
ORD124442,1786,P0016,Mobile Phone,3,neutral,2025-11-17
ORD113448,1085,P0044,Fashion,5,positive,2026-06-13
ORD106076,1687,P0023,Mobile Phone,4,positive,2026-07-21
ORD100414,546,P0006,Laptop & Accessory,5,positive,2026-07-29
ORD112058,4219,P0020,Mobile Phone,4,positive,2026-05-24
ORD122306,518,P0006,Laptop & Accessory,4,positive,2026-04-11
ORD112101,178,P0006,Laptop & Accessory,5,positive,2026-02-19
ORD117988,500,P0008,Laptop & Accessory,4,positive,2025-08-09
ORD122116,371,P0005,Laptop & Accessory,4,positive,2026-03-01
ORD101104,3596,P0015,Mobile Phone,3,neutral,2026-02-03
ORD105823,3695,P0019,Mobile Phone,4,positive,2026-01-01
ORD124777,3742,P0062,Grocery,4,positive,2025-08-12
ORD103056,170,P0059,Others,4,positive,2026-04-11
ORD112322,2491,P0010,Laptop & Accessory,4,positive,2026-06-26
ORD116480,972,P0046,Fashion,5,positive,2025-10-24
ORD117981,2148,P0054,Others,5,positive,2025-09-03
ORD108674,300,P0042,Fashion,5,positive,2026-06-14
ORD125680,1570,P0014,Mobile Phone,5,positive,2025-11-18
ORD112028,174,P0010,Laptop & Accessory,4,positive,2026-06-29
ORD103592,695,P0007,Laptop & Accessory,4,positive,2026-08-03
ORD108905,4029,P0029,Household,4,positive,2026-08-14
ORD116151,586,P0015,Mobile Phone,4,positive,2026-02-04
ORD120147,2314,P0014,Mobile Phone,2,negative,2025-10-28
ORD107191,117,P0041,Fashion,4,positive,2026-03-11
ORD119830,286,P0005,Laptop & Accessory,5,positive,2026-06-22
ORD119313,3825,P0024,Mobile Phone,4,positive,2026-04-26
ORD104388,4002,P0010,Laptop & Accessory,3,neutral,2026-05-07
ORD114102,3531,P0026,Household,3,neutral,2026-04-01
ORD124731,1425,P0068,Grocery,5,positive,2026-01-21
ORD101839,309,P0014,Mobile Phone,4,positive,2026-01-26
ORD109650,1772,P0014,Mobile Phone,4,positive,2025-08-04
ORD109243,3351,P0003,Laptop & Accessory,3,neutral,2026-08-20
ORD108788,1400,P0009,Laptop & Accessory,4,positive,2025-08-07
ORD117030,3677,P0020,Mobile Phone,4,positive,2025-09-10
ORD118703,3926,P0001,Laptop & Accessory,3,neutral,2026-01-05
ORD107401,506,P0024,Mobile Phone,4,positive,2026-04-30
ORD110836,2102,P0009,Laptop & Accessory,3,neutral,2026-07-04
ORD102461,124,P0046,Fashion,4,positive,2026-06-18
ORD122743,292,P0011,Laptop & Accessory,4,positive,2026-07-23
ORD111847,1386,P0029,Household,4,positive,2026-06-15
ORD119608,4390,P0044,Fashion,4,positive,2025-11-13
ORD124135,2641,P0017,Mobile Phone,4,positive,2025-12-25
ORD101502,76,P0006,Laptop & Accessory,5,positive,2026-04-19
ORD103995,1006,P0036,Household,4,positive,2025-11-30
ORD115855,1038,P0029,Household,4,positive,2026-01-02
ORD117914,5,P0067,Grocery,4,positive,2026-03-05
ORD107144,853,P0010,Laptop & Accessory,5,positive,2026-01-26
ORD104640,1927,P0069,Grocery,4,positive,2026-01-18
ORD108188,3320,P0053,Others,4,positive,2026-08-01
ORD108482,3737,P0058,Others,5,positive,2025-10-19
ORD124486,3148,P0029,Household,5,positive,2025-11-08
ORD117089,130,P0031,Household,5,positive,2026-07-22
ORD113802,2046,P0069,Grocery,5,positive,2025-12-05
ORD121079,4254,P0034,Household,4,positive,2026-04-28
ORD125931,2015,P0012,Laptop & Accessory,3,neutral,2025-09-22
ORD117997,1359,P0069,Grocery,4,positive,2025-11-07
ORD119680,4121,P0029,Household,5,positive,2026-04-25
ORD101599,166,P0046,Fashion,5,positive,2026-02-25
ORD104968,2957,P0013,Mobile Phone,4,positive,2025-08-28
ORD106184,1023,P0008,Laptop & Accessory,4,positive,2025-10-16
ORD112987,532,P0004,Laptop & Accessory,4,positive,2025-11-10
ORD116726,937,P0037,Fashion,4,positive,2025-11-06
ORD115278,1040,P0008,Laptop & Accessory,5,positive,2025-11-15
ORD105228,237,P0053,Others,5,positive,2026-08-14
ORD112030,767,P0010,Laptop & Accessory,4,positive,2026-02-15
ORD104755,2596,P0010,Laptop & Accessory,4,positive,2025-09-05
ORD118613,1583,P0053,Others,3,neutral,2026-01-05
ORD108797,2553,P0022,Mobile Phone,4,positive,2025-11-15
ORD102393,3647,P0013,Mobile Phone,4,positive,2025-11-27
ORD100670,1219,P0002,Laptop & Accessory,5,positive,2025-12-17
ORD109324,3185,P0035,Household,4,positive,2026-08-26
ORD105653,2421,P0011,Laptop & Accessory,4,positive,2025-11-01
ORD103122,38,P0003,Laptop & Accessory,4,positive,2025-11-14
ORD121611,2595,P0041,Fashion,3,neutral,2025-08-07
ORD124706,3853,P0013,Mobile Phone,3,neutral,2026-03-19
ORD125909,2078,P0018,Mobile Phone,4,positive,2025-11-01
ORD102254,862,P0035,Household,4,positive,2026-01-11
ORD108406,1010,P0010,Laptop & Accessory,5,positive,2025-11-02
ORD115023,1075,P0025,Household,4,positive,2025-11-13
ORD123300,1704,P0055,Others,4,positive,2025-12-02
ORD106861,3769,P0015,Mobile Phone,4,positive,2026-08-29
ORD119138,3998,P0012,Laptop & Accessory,4,positive,2026-08-31
ORD115942,4272,P0037,Fashion,4,positive,2026-07-21
ORD105408,2725,P0008,Laptop & Accessory,5,positive,2025-08-08
ORD118590,589,P0040,Fashion,5,positive,2026-06-18
ORD119156,2248,P0013,Mobile Phone,5,positive,2026-06-03
ORD123384,2338,P0069,Grocery,4,positive,2026-08-06
ORD104161,3898,P0017,Mobile Phone,4,positive,2025-11-01
ORD115342,678,P0053,Others,4,positive,2025-08-29
ORD115325,3102,P0006,Laptop & Accessory,4,positive,2026-02-08
ORD113941,132,P0010,Laptop & Accessory,4,positive,2026-06-25
ORD106011,2262,P0022,Mobile Phone,3,neutral,2025-11-16
ORD125161,3456,P0025,Household,5,positive,2026-08-20
ORD108076,2376,P0009,Laptop & Accessory,4,positive,2026-01-16
ORD113466,3259,P0027,Household,5,positive,2025-08-16
ORD123196,1068,P0003,Laptop & Accessory,5,positive,2026-05-15
ORD118160,3352,P0026,Household,3,neutral,2026-04-27
ORD111667,434,P0037,Fashion,4,positive,2026-08-09
ORD123864,2847,P0057,Others,5,positive,2026-03-18
ORD122444,1836,P0020,Mobile Phone,4,positive,2026-05-14
ORD100825,993,P0022,Mobile Phone,3,neutral,2026-04-22
ORD101161,2205,P0023,Mobile Phone,3,neutral,2026-07-04
