order_id,user_id,product_id,category,qty,unit_price,paid_amount,discount,order_date,channel,warehouse_dist,city_level,delivery_days,status
ORD115992,3869,P0023,Mobile Phone,1,3928.0,3928.0,0.2,2026-04-05,MiniProgram,20,3,4,delivered
ORD115993,2492,P0019,Mobile Phone,1,4752.0,4752.0,0.2,2025-08-01,MiniProgram,17,1,4,delivered
ORD115994,2313,P0045,Fashion,3,390.0,1170.0,0.0,2026-05-22,App,19,1,4,delivered
ORD115995,1050,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2026-02-02,App,8,3,3,delivered
ORD115996,2980,P0036,Household,3,475.2,1425.6,0.28,2025-11-01,App,6,1,2,delivered
ORD115997,4105,P0028,Household,3,351.0,1053.0,0.1,2025-08-01,App,14,2,4,delivered
ORD115998,1000,P0069,Grocery,3,10.0,30.0,0.0,2026-05-08,App,13,3,4,delivered
ORD115999,915,P0029,Household,3,70.0,210.0,0.0,2026-04-18,App,22,1,3,delivered
ORD116000,783,P0033,Household,3,360.0,1080.0,0.0,2026-04-19,MiniProgram,14,1,3,delivered
ORD116001,4403,P0069,Grocery,3,6.0,18.0,0.4,2026-01-03,Web,13,1,3,delivered
ORD116002,2008,P0010,Laptop & Accessory,3,680.0,2040.0,0.0,2026-04-06,App,25,3,4,delivered
ORD116003,4301,P0049,Others,3,270.0,810.0,0.1,2026-03-07,App,8,1,3,delivered
ORD116004,2335,P0018,Mobile Phone,3,945.0,2835.0,0.1,2025-11-05,Web,7,1,0,delivered
ORD116005,935,P0010,Laptop & Accessory,2,612.0,1224.0,0.1,2026-02-10,App,14,1,3,delivered
ORD116006,2204,P0058,Others,2,264.0,528.0,0.2,2026-02-08,App,8,1,2,delivered
ORD116007,472,P0070,Grocery,3,117.0,351.0,0.1,2026-06-17,App,14,1,4,delivered
ORD116008,1541,P0015,Mobile Phone,1,5900.0,5900.0,0.0,2026-01-02,App,17,3,4,delivered
ORD116009,1515,P0018,Mobile Phone,2,840.0,1680.0,0.2,2026-01-03,App,13,1,3,delivered
ORD116010,2166,P0018,Mobile Phone,2,735.0,1470.0,0.3,2026-08-22,App,26,1,4,delivered
ORD116011,1309,P0046,Fashion,4,70.0,280.0,0.3,2026-07-12,Web,29,1,3,delivered
ORD116012,1577,P0065,Grocery,3,27.0,81.0,0.1,2025-11-05,App,15,3,4,delivered
ORD116013,3779,P0069,Grocery,3,10.0,30.0,0.0,2026-07-19,App,9,3,4,delivered
ORD116014,536,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2025-10-03,Web,12,1,3,delivered
ORD116015,4002,P0071,Grocery,3,91.0,273.0,0.3,2026-06-23,Web,25,1,5,delivered
ORD116016,1998,P0029,Household,3,63.0,189.0,0.1,2025-10-24,App,6,1,1,delivered
ORD116017,2388,P0014,Mobile Phone,1,3983.0,3983.0,0.3,2025-12-29,MiniProgram,12,1,2,delivered
ORD116018,288,P0010,Laptop & Accessory,3,476.0,1428.0,0.3,2026-08-22,App,16,3,3,delivered
ORD116019,413,P0001,Laptop & Accessory,1,6327.0,6327.0,0.1,2025-09-14,MiniProgram,17,3,4,delivered
ORD116020,2968,P0023,Mobile Phone,1,3093.3,3093.3,0.37,2026-06-19,App,36,1,6,delayed
ORD116021,3891,P0007,Laptop & Accessory,1,6000.0,6000.0,0.2,2026-01-30,App,26,1,4,delivered
ORD116022,1859,P0001,Laptop & Accessory,1,6327.0,6327.0,0.1,2025-09-21,MiniProgram,16,3,4,delivered
ORD116023,498,P0030,Household,3,308.0,924.0,0.3,2026-08-08,App,31,1,4,delivered
ORD116024,3331,P0001,Laptop & Accessory,1,4921.0,4921.0,0.3,2026-02-24,App,8,1,3,delivered
ORD116025,3976,P0016,Mobile Phone,1,6630.0,6630.0,0.0,2026-07-05,App,28,3,6,delayed
ORD116026,2590,P0016,Mobile Phone,1,5304.0,5304.0,0.2,2026-06-30,App,27,3,4,delivered
ORD116027,541,P0001,Laptop & Accessory,1,4921.0,4921.0,0.3,2025-08-07,App,14,1,3,delivered
ORD116028,1397,P0027,Household,3,374.4,1123.2,0.28,2025-11-08,Web,20,1,3,delivered
ORD116029,4113,P0008,Laptop & Accessory,1,2737.8,2737.8,0.19,2025-11-18,App,35,1,4,delivered
ORD116030,559,P0006,Laptop & Accessory,1,1824.0,1824.0,0.2,2026-02-17,App,14,3,4,delivered
ORD116031,507,P0013,Mobile Phone,2,1528.0,3056.0,0.2,2025-09-02,App,7,1,3,delivered
ORD116032,2786,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2025-12-12,Web,16,3,5,delivered
ORD116033,2018,P0024,Mobile Phone,1,3654.0,3654.0,0.1,2026-06-15,App,9,1,3,delivered
ORD116034,587,P0011,Laptop & Accessory,1,4746.0,4746.0,0.3,2025-10-19,App,36,1,6,delayed
ORD116035,2331,P0020,Mobile Phone,1,4482.0,4482.0,0.1,2026-05-05,App,17,1,3,delivered
ORD116036,4097,P0037,Fashion,3,140.0,420.0,0.0,2026-01-14,Web,16,3,5,delivered
ORD116037,3700,P0024,Mobile Phone,1,3654.0,3654.0,0.1,2025-09-02,Web,16,1,4,delivered
ORD116038,14,P0031,Household,3,144.0,432.0,0.2,2025-10-21,App,20,1,5,delivered
ORD116039,3782,P0018,Mobile Phone,3,735.0,2205.0,0.3,2025-10-04,App,24,1,3,delivered
ORD116040,2379,P0020,Mobile Phone,1,3486.0,3486.0,0.3,2026-03-29,App,7,1,2,delivered
ORD116041,801,P0018,Mobile Phone,3,840.0,2520.0,0.2,2025-09-10,App,23,1,4,delivered
ORD116042,261,P0020,Mobile Phone,1,3137.4,3137.4,0.37,2026-06-16,Web,7,1,2,delivered
ORD116043,4325,P0049,Others,3,270.0,810.0,0.1,2026-06-14,App,14,1,3,delivered
ORD116044,74,P0046,Fashion,2,90.0,180.0,0.1,2025-09-06,MiniProgram,14,1,3,delivered
ORD116045,544,P0046,Fashion,3,80.0,240.0,0.2,2026-07-09,Web,26,1,4,delivered
ORD116046,2595,P0041,Fashion,3,273.0,819.0,0.3,2026-08-10,Web,12,1,2,delivered
ORD116047,3086,P0069,Grocery,3,10.0,30.0,0.0,2025-08-20,Web,32,1,4,delivered
ORD116048,798,P0006,Laptop & Accessory,2,2052.0,4104.0,0.1,2026-08-07,App,9,3,4,delivered
ORD116049,2985,P0007,Laptop & Accessory,1,6075.0,6075.0,0.19,2025-11-09,Web,7,1,3,delivered
ORD116050,3126,P0007,Laptop & Accessory,1,6750.0,6750.0,0.1,2026-04-18,App,25,1,2,delivered
ORD116051,3375,P0008,Laptop & Accessory,1,3042.0,3042.0,0.1,2025-10-20,Web,6,1,3,delivered
ORD116052,3065,P0013,Mobile Phone,2,1547.1,3094.2,0.19,2026-06-15,App,10,1,3,delivered
ORD116053,83,P0006,Laptop & Accessory,1,1846.8,1846.8,0.19,2026-06-20,Web,21,1,4,delivered
ORD116054,3852,P0017,Mobile Phone,1,5202.0,5202.0,0.1,2026-08-19,App,11,1,2,delivered
ORD116055,2109,P0027,Household,3,468.0,1404.0,0.1,2026-08-26,Web,13,1,3,delivered
ORD116056,1461,P0001,Laptop & Accessory,1,5624.0,5624.0,0.2,2025-09-05,App,35,3,4,delivered
ORD116057,65,P0003,Laptop & Accessory,1,6920.0,6920.0,0.0,2026-04-15,App,6,3,3,delivered
ORD116058,2222,P0035,Household,3,218.7,656.1,0.19,2025-11-09,App,16,1,3,delivered
ORD116059,487,P0007,Laptop & Accessory,1,6000.0,6000.0,0.2,2025-09-27,App,15,1,3,delivered
ORD116060,2036,P0013,Mobile Phone,2,1910.0,3820.0,0.0,2025-10-08,MiniProgram,7,1,3,delivered
ORD116061,554,P0021,Mobile Phone,1,5112.0,5112.0,0.1,2026-07-31,App,17,1,4,delivered
ORD116062,2688,P0001,Laptop & Accessory,1,6327.0,6327.0,0.1,2026-04-27,MiniProgram,13,3,4,delivered
ORD116063,243,P0008,Laptop & Accessory,1,2366.0,2366.0,0.3,2025-08-24,App,14,3,3,delivered
ORD116064,2261,P0026,Household,3,203.0,609.0,0.3,2026-08-22,App,9,1,3,delivered
ORD116065,2456,P0016,Mobile Phone,1,5967.0,5967.0,0.1,2026-06-14,App,11,3,2,delivered
ORD116066,1330,P0048,Fashion,3,214.2,642.6,0.37,2025-11-13,App,8,3,1,delivered
ORD116067,3975,P0018,Mobile Phone,2,945.0,1890.0,0.1,2026-01-19,Web,10,1,2,delivered
ORD116068,1907,P0027,Household,3,520.0,1560.0,0.0,2026-05-17,App,8,1,2,delivered
ORD116069,3048,P0037,Fashion,4,140.0,560.0,0.0,2026-04-24,MiniProgram,12,1,4,delivered
ORD116070,1523,P0013,Mobile Phone,2,1910.0,3820.0,0.0,2026-01-15,App,30,1,4,delivered
ORD116071,3297,P0053,Others,3,200.0,600.0,0.0,2026-02-07,Web,24,3,3,delivered
ORD116072,3876,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2025-08-20,Web,15,1,2,delivered
ORD116073,1399,P0011,Laptop & Accessory,1,6780.0,6780.0,0.0,2026-02-01,App,11,3,4,delivered
ORD116074,4300,P0030,Household,3,356.4,1069.2,0.19,2025-11-20,App,16,1,3,delivered
ORD116075,462,P0041,Fashion,4,315.9,1263.6,0.19,2025-11-10,App,23,2,5,delivered
ORD116076,3654,P0004,Laptop & Accessory,2,2278.8,4557.6,0.46,2025-11-08,MiniProgram,20,3,4,delivered
ORD116077,1902,P0010,Laptop & Accessory,2,612.0,1224.0,0.1,2026-04-11,Web,8,1,2,delivered
ORD116078,379,P0006,Laptop & Accessory,2,2052.0,4104.0,0.1,2025-12-31,App,15,1,4,delivered
ORD116079,2371,P0017,Mobile Phone,1,4624.0,4624.0,0.2,2025-12-29,Web,7,1,3,delivered
ORD116080,351,P0018,Mobile Phone,3,1050.0,3150.0,0.0,2025-10-13,MiniProgram,9,2,4,delivered
ORD116081,3830,P0006,Laptop & Accessory,1,1824.0,1824.0,0.2,2026-08-12,Web,9,1,2,delivered
ORD116082,3476,P0029,Household,4,63.0,252.0,0.1,2025-11-03,App,22,3,3,delivered
ORD116083,2509,P0023,Mobile Phone,1,4419.0,4419.0,0.1,2025-12-20,App,23,3,6,delayed
ORD116084,658,P0007,Laptop & Accessory,1,6750.0,6750.0,0.1,2025-10-27,Web,31,1,5,delivered
ORD116085,4273,P0006,Laptop & Accessory,2,1824.0,3648.0,0.2,2026-05-06,App,6,1,2,delivered
ORD116086,3690,P0038,Fashion,3,190.0,570.0,0.0,2026-01-03,App,7,1,3,delivered
ORD116087,2871,P0023,Mobile Phone,1,4419.0,4419.0,0.1,2025-12-23,App,32,1,4,delivered
ORD116088,1151,P0035,Household,3,189.0,567.0,0.3,2026-07-03,App,24,1,3,delivered
ORD116089,1697,P0046,Fashion,3,80.0,240.0,0.2,2026-06-01,App,23,1,4,delivered
ORD116090,1052,P0014,Mobile Phone,1,5121.0,5121.0,0.1,2026-02-10,App,18,1,2,delivered
ORD116091,3671,P0018,Mobile Phone,3,840.0,2520.0,0.2,2026-01-18,MiniProgram,31,1,4,delivered
ORD116092,985,P0006,Laptop & Accessory,2,1824.0,3648.0,0.2,2026-08-11,App,22,3,4,delivered
ORD116093,675,P0009,Laptop & Accessory,1,6363.0,6363.0,0.1,2026-08-09,MiniProgram,13,1,3,delivered
ORD116094,609,P0004,Laptop & Accessory,1,3798.0,3798.0,0.1,2026-05-07,App,13,1,3,delivered
ORD116095,1343,P0039,Fashion,3,180.0,540.0,0.0,2026-06-01,Web,12,3,3,delivered
ORD116096,2361,P0001,Laptop & Accessory,1,6327.0,6327.0,0.1,2026-07-14,MiniProgram,7,1,2,delivered
ORD116097,3585,P0018,Mobile Phone,2,735.0,1470.0,0.3,2026-08-13,Web,31,3,6,delayed
ORD116098,4013,P0029,Household,3,49.0,147.0,0.3,2025-09-07,App,14,3,4,delivered
ORD116099,204,P0012,Laptop & Accessory,1,2816.0,2816.0,0.2,2026-08-29,Web,25,1,4,delivered
ORD116100,121,P0032,Household,3,259.0,777.0,0.3,2026-05-06,App,12,1,3,delivered
ORD116101,1137,P0036,Household,2,528.0,1056.0,0.2,2026-03-16,Web,36,1,5,delivered
ORD116102,3431,P0031,Household,3,180.0,540.0,0.0,2025-12-23,Web,14,1,4,delivered
ORD116103,3925,P0015,Mobile Phone,1,4779.0,4779.0,0.19,2025-11-18,App,16,1,3,delivered
ORD116104,500,P0010,Laptop & Accessory,3,428.4,1285.2,0.37,2026-06-14,MiniProgram,19,3,4,delivered
ORD116105,913,P0011,Laptop & Accessory,1,6102.0,6102.0,0.1,2026-04-13,App,15,1,3,delivered
ORD116106,3898,P0024,Mobile Phone,1,3288.6,3288.6,0.19,2025-11-01,MiniProgram,9,1,2,delivered
ORD116107,2163,P0030,Household,3,264.0,792.0,0.4,2026-03-24,App,16,1,3,delivered
ORD116108,1368,P0006,Laptop & Accessory,2,1824.0,3648.0,0.2,2025-10-05,App,14,3,3,delivered
ORD116109,693,P0053,Others,3,200.0,600.0,0.0,2026-01-31,App,9,1,2,delivered
ORD116110,304,P0050,Others,4,330.0,1320.0,0.0,2026-03-12,App,30,1,5,delivered
ORD116111,295,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2026-04-05,App,9,3,4,delivered
ORD116112,2609,P0062,Grocery,3,70.0,210.0,0.0,2025-10-06,App,32,1,5,delivered
ORD116113,2902,P0022,Mobile Phone,1,5715.0,5715.0,0.1,2025-09-13,App,14,2,4,delivered
ORD116114,1153,P0046,Fashion,3,81.0,243.0,0.19,2025-11-07,Web,13,3,4,delivered
ORD116115,2284,P0023,Mobile Phone,1,4419.0,4419.0,0.1,2026-03-22,App,13,1,4,delivered
ORD116116,473,P0064,Grocery,4,60.0,240.0,0.0,2026-07-29,MiniProgram,14,1,4,delivered
ORD116117,52,P0062,Grocery,3,44.1,132.3,0.37,2026-06-10,Web,16,3,2,delivered
ORD116118,280,P0041,Fashion,3,351.0,1053.0,0.1,2026-05-25,Web,7,1,3,delivered
ORD116119,290,P0001,Laptop & Accessory,1,6327.0,6327.0,0.1,2025-11-15,Web,15,1,2,delivered
ORD116120,4415,P0010,Laptop & Accessory,3,476.0,1428.0,0.3,2025-09-21,App,8,1,1,delivered
ORD116121,667,P0024,Mobile Phone,1,3654.0,3654.0,0.1,2026-07-11,Web,10,3,4,delivered
ORD116122,361,P0004,Laptop & Accessory,1,3376.0,3376.0,0.2,2026-02-01,App,7,1,2,delivered
ORD116123,3321,P0061,Grocery,3,153.0,459.0,0.1,2025-09-15,App,8,1,3,delivered
ORD116124,1160,P0009,Laptop & Accessory,1,6363.0,6363.0,0.1,2026-02-17,App,14,1,3,delivered
ORD116125,590,P0010,Laptop & Accessory,2,680.0,1360.0,0.0,2026-04-23,MiniProgram,10,1,2,delivered
ORD116126,624,P0018,Mobile Phone,2,661.5,1323.0,0.37,2025-11-14,MiniProgram,7,1,2,delivered
ORD116127,382,P0033,Household,2,360.0,720.0,0.0,2025-08-04,App,31,1,4,delivered
ORD116128,203,P0008,Laptop & Accessory,1,2366.0,2366.0,0.3,2026-03-29,Web,25,1,3,delivered
ORD116129,2640,P0010,Laptop & Accessory,3,680.0,2040.0,0.0,2025-08-19,App,8,1,3,delivered
ORD116130,1501,P0001,Laptop & Accessory,1,7030.0,7030.0,0.0,2026-01-01,App,9,3,4,delivered
ORD116131,429,P0004,Laptop & Accessory,1,3418.2,3418.2,0.19,2026-06-17,App,14,1,3,delivered
ORD116132,3301,P0029,Household,3,70.0,210.0,0.0,2026-08-29,Web,7,1,2,delivered
ORD116133,46,P0010,Laptop & Accessory,3,680.0,2040.0,0.0,2025-12-03,MiniProgram,9,1,3,delivered
ORD116134,1459,P0020,Mobile Phone,1,4980.0,4980.0,0.0,2025-08-10,Web,12,1,4,delivered
ORD116135,339,P0006,Laptop & Accessory,1,2052.0,2052.0,0.1,2026-01-29,App,30,3,4,delivered
ORD116136,72,P0020,Mobile Phone,1,2689.2,2689.2,0.46,2025-11-09,App,13,1,2,delivered
ORD116137,2049,P0050,Others,3,330.0,990.0,0.0,2026-07-11,App,7,1,4,delivered
ORD116138,472,P0028,Household,3,351.0,1053.0,0.1,2026-05-10,App,14,1,3,delivered
ORD116139,176,P0002,Laptop & Accessory,1,6370.0,6370.0,0.0,2025-12-19,App,8,1,3,delivered
ORD116140,1680,P0029,Household,3,63.0,189.0,0.1,2026-06-02,App,7,1,2,delivered
ORD116141,3642,P0050,Others,3,297.0,891.0,0.1,2025-11-20,App,11,1,2,delivered
ORD116142,1703,P0013,Mobile Phone,3,1337.0,4011.0,0.3,2026-02-11,App,17,1,4,delivered
ORD116143,202,P0026,Household,3,261.0,783.0,0.1,2026-07-25,App,8,3,4,delivered
ORD116144,970,P0069,Grocery,3,7.2,21.6,0.28,2025-11-01,MiniProgram,14,1,3,delivered
ORD116145,1531,P0019,Mobile Phone,1,4276.8,4276.8,0.28,2025-11-14,App,31,2,5,delivered
ORD116146,878,P0003,Laptop & Accessory,1,4844.0,4844.0,0.3,2026-07-08,Web,24,1,4,delivered
ORD116147,1051,P0004,Laptop & Accessory,1,3376.0,3376.0,0.2,2026-01-15,App,35,1,5,delivered
ORD116148,1767,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2025-11-14,App,10,3,4,delivered
ORD116149,4131,P0017,Mobile Phone,1,3468.0,3468.0,0.4,2025-08-17,Web,30,3,6,delayed
ORD116150,3391,P0033,Household,4,288.0,1152.0,0.2,2025-12-26,App,14,1,2,delivered
ORD116151,586,P0015,Mobile Phone,1,4720.0,4720.0,0.2,2026-02-01,MiniProgram,13,1,3,delivered
ORD116152,3255,P0058,Others,3,297.0,891.0,0.1,2025-12-20,App,10,1,4,delivered
ORD116153,1329,P0048,Fashion,3,214.2,642.6,0.37,2025-11-09,App,8,3,3,delivered
ORD116154,3474,P0002,Laptop & Accessory,1,4459.0,4459.0,0.3,2025-12-03,Web,9,1,2,delivered
ORD116155,2334,P0013,Mobile Phone,2,1719.0,3438.0,0.1,2026-04-08,App,15,1,2,delivered
ORD116156,2634,P0007,Laptop & Accessory,1,6750.0,6750.0,0.1,2026-07-11,App,23,1,5,delivered
ORD116157,1135,P0043,Fashion,3,234.0,702.0,0.1,2026-04-11,App,7,3,4,delivered
ORD116158,2860,P0069,Grocery,3,10.0,30.0,0.0,2026-04-10,App,30,1,4,delivered
ORD116159,2131,P0048,Fashion,3,214.2,642.6,0.37,2026-06-15,App,14,1,2,delivered
ORD116160,2341,P0008,Laptop & Accessory,1,3042.0,3042.0,0.1,2025-10-16,Web,7,1,3,delivered
ORD116161,2034,P0010,Laptop & Accessory,3,428.4,1285.2,0.37,2025-11-12,Web,22,3,4,delivered
ORD116162,142,P0008,Laptop & Accessory,1,3042.0,3042.0,0.1,2025-08-24,App,20,1,5,delivered
ORD116163,1669,P0011,Laptop & Accessory,1,4271.4,4271.4,0.37,2025-11-24,App,22,1,5,delivered
ORD116164,129,P0012,Laptop & Accessory,1,2816.0,2816.0,0.2,2026-08-29,App,9,3,3,delivered
ORD116165,500,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2025-11-15,App,19,3,4,delivered
ORD116166,1672,P0046,Fashion,4,60.0,240.0,0.4,2026-06-26,App,11,3,2,delivered
ORD116167,1361,P0018,Mobile Phone,3,945.0,2835.0,0.1,2025-09-09,App,12,1,3,delivered
ORD116168,122,P0012,Laptop & Accessory,1,2816.0,2816.0,0.2,2026-01-14,Web,12,1,1,delivered
ORD116169,374,P0069,Grocery,3,5.4,16.2,0.46,2025-11-24,App,13,1,3,delivered
ORD116170,1628,P0044,Fashion,3,245.7,737.1,0.37,2025-11-01,App,13,1,2,delivered
ORD116171,4302,P0031,Household,4,180.0,720.0,0.0,2025-12-05,App,8,1,2,delivered
ORD116172,1705,P0027,Household,2,364.0,728.0,0.3,2026-04-12,App,18,3,3,delivered
ORD116173,3169,P0021,Mobile Phone,1,5112.0,5112.0,0.1,2026-01-28,App,15,1,4,delivered
ORD116174,1516,P0002,Laptop & Accessory,1,5159.7,5159.7,0.19,2026-06-20,App,7,1,3,delivered
ORD116175,559,P0022,Mobile Phone,1,5080.0,5080.0,0.2,2026-07-17,App,14,3,4,delivered
ORD116176,52,P0010,Laptop & Accessory,3,476.0,1428.0,0.3,2026-01-24,Web,16,3,3,delivered
ORD116177,1217,P0001,Laptop & Accessory,1,7030.0,7030.0,0.0,2026-08-21,Web,26,3,5,delivered
ORD116178,3986,P0072,Grocery,3,135.0,405.0,0.1,2025-09-02,Web,10,1,3,delivered
ORD116179,1020,P0062,Grocery,3,50.4,151.2,0.28,2025-11-09,App,8,3,4,delivered
ORD116180,1172,P0049,Others,3,210.0,630.0,0.3,2025-12-25,MiniProgram,8,1,3,delivered
ORD116181,2719,P0010,Laptop & Accessory,2,680.0,1360.0,0.0,2026-03-12,Web,15,1,4,delivered
ORD116182,2984,P0015,Mobile Phone,1,4130.0,4130.0,0.3,2026-02-22,App,7,1,4,delivered
ORD116183,2294,P0062,Grocery,4,70.0,280.0,0.0,2026-03-05,App,8,2,4,delivered
ORD116184,1053,P0001,Laptop & Accessory,1,7030.0,7030.0,0.0,2026-07-12,App,9,1,2,delivered
ORD116185,4149,P0039,Fashion,3,113.4,340.2,0.37,2025-11-09,App,26,1,3,delivered
ORD116186,1095,P0046,Fashion,3,81.0,243.0,0.19,2026-06-15,App,7,3,2,delivered
ORD116187,931,P0035,Household,3,189.0,567.0,0.3,2026-02-28,App,14,1,3,delivered
ORD116188,3639,P0017,Mobile Phone,1,4624.0,4624.0,0.2,2026-01-28,Web,9,1,4,delivered
ORD116189,4084,P0025,Household,3,693.0,2079.0,0.1,2025-11-12,App,13,1,4,delivered
ORD116190,4230,P0027,Household,3,468.0,1404.0,0.1,2025-11-12,Web,14,1,3,delivered
ORD116191,1955,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2025-12-12,App,14,3,4,delivered
ORD116192,3751,P0024,Mobile Phone,1,4060.0,4060.0,0.0,2026-06-03,App,10,1,2,delivered
ORD116193,543,P0002,Laptop & Accessory,1,6370.0,6370.0,0.0,2026-01-22,App,7,1,2,delivered
ORD116194,3837,P0019,Mobile Phone,1,5940.0,5940.0,0.0,2025-10-11,App,17,3,5,delivered
ORD116195,3087,P0058,Others,3,330.0,990.0,0.0,2026-06-01,App,8,1,4,delivered
ORD116196,1339,P0010,Laptop & Accessory,3,680.0,2040.0,0.0,2026-04-18,Web,9,3,3,delivered
ORD116197,699,P0004,Laptop & Accessory,1,3798.0,3798.0,0.1,2026-08-06,App,23,1,2,delivered
ORD116198,3095,P0030,Household,3,308.0,924.0,0.3,2026-02-15,MiniProgram,8,1,1,delivered
ORD116199,1459,P0006,Laptop & Accessory,1,2280.0,2280.0,0.0,2026-04-13,MiniProgram,12,1,2,delivered
ORD116200,4373,P0007,Laptop & Accessory,1,6750.0,6750.0,0.1,2026-01-23,App,8,3,4,delivered
ORD116201,3697,P0012,Laptop & Accessory,1,3168.0,3168.0,0.1,2026-04-26,Web,20,3,6,delayed
ORD116202,3288,P0006,Laptop & Accessory,2,1596.0,3192.0,0.3,2026-01-03,App,11,3,3,delivered
ORD116203,1042,P0038,Fashion,3,190.0,570.0,0.0,2025-10-03,Web,15,1,3,delivered
ORD116204,2853,P0046,Fashion,4,90.0,360.0,0.1,2026-08-23,Web,35,3,7,delayed
ORD116205,3076,P0018,Mobile Phone,2,840.0,1680.0,0.2,2026-05-14,App,24,1,5,delivered
ORD116206,1377,P0010,Laptop & Accessory,3,680.0,2040.0,0.0,2026-03-23,MiniProgram,7,1,2,delivered
ORD116207,263,P0046,Fashion,3,70.0,210.0,0.3,2026-01-24,App,13,1,3,delivered
ORD116208,2978,P0021,Mobile Phone,1,5112.0,5112.0,0.1,2026-05-10,App,9,1,3,delivered
ORD116209,937,P0046,Fashion,4,70.0,280.0,0.3,2025-09-28,Web,17,3,4,delivered
ORD116210,356,P0053,Others,4,144.0,576.0,0.28,2025-11-15,App,6,1,3,delivered
ORD116211,113,P0007,Laptop & Accessory,1,6750.0,6750.0,0.1,2025-09-27,App,9,1,2,delivered
ORD116212,1026,P0030,Household,3,440.0,1320.0,0.0,2025-09-28,App,33,3,4,delivered
ORD116213,1814,P0004,Laptop & Accessory,1,3798.0,3798.0,0.1,2025-08-10,App,9,3,4,delivered
ORD116214,103,P0055,Others,3,153.0,459.0,0.1,2026-05-30,Web,9,3,3,delivered
ORD116215,2113,P0010,Laptop & Accessory,3,489.6,1468.8,0.28,2025-11-03,App,34,1,4,delivered
ORD116216,3866,P0008,Laptop & Accessory,1,1825.2,1825.2,0.46,2026-06-18,MiniProgram,8,3,2,delivered
ORD116217,2251,P0002,Laptop & Accessory,1,6370.0,6370.0,0.0,2026-07-17,App,27,3,5,delivered
ORD116218,1894,P0046,Fashion,3,100.0,300.0,0.0,2025-10-17,MiniProgram,34,1,6,delayed
ORD116219,656,P0010,Laptop & Accessory,3,680.0,2040.0,0.0,2026-05-09,App,31,1,4,delivered
ORD116220,1498,P0022,Mobile Phone,1,6350.0,6350.0,0.0,2026-01-14,App,9,2,3,delivered
ORD116221,2262,P0019,Mobile Phone,1,5346.0,5346.0,0.1,2026-07-23,Web,13,2,3,delivered
ORD116222,3740,P0045,Fashion,3,390.0,1170.0,0.0,2026-01-25,Web,31,1,4,delivered
ORD116223,3805,P0015,Mobile Phone,1,5310.0,5310.0,0.1,2025-12-07,App,20,3,5,delivered
ORD116224,1561,P0007,Laptop & Accessory,1,5400.0,5400.0,0.28,2025-11-11,App,18,1,2,delivered
ORD116225,543,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2026-07-16,App,7,1,3,delivered
ORD116226,2833,P0007,Laptop & Accessory,1,4725.0,4725.0,0.37,2025-11-03,App,24,3,3,delivered
ORD116227,4185,P0058,Others,3,267.3,801.9,0.19,2026-06-17,MiniProgram,14,1,3,delivered
ORD116228,4242,P0019,Mobile Phone,1,5940.0,5940.0,0.0,2025-10-29,Web,18,3,5,delivered
ORD116229,4498,P0018,Mobile Phone,3,945.0,2835.0,0.1,2026-04-09,Web,11,1,3,delivered
ORD116230,730,P0044,Fashion,3,390.0,1170.0,0.0,2026-01-10,App,22,3,4,delivered
ORD116231,3609,P0058,Others,3,231.0,693.0,0.3,2025-09-18,App,18,1,3,delivered
ORD116232,130,P0010,Laptop & Accessory,2,544.0,1088.0,0.2,2025-09-28,Web,9,3,2,delivered
ORD116233,34,P0003,Laptop & Accessory,1,4359.6,4359.6,0.37,2025-11-09,Web,12,1,3,delivered
ORD116234,2608,P0003,Laptop & Accessory,1,6920.0,6920.0,0.0,2026-06-05,App,10,1,3,delivered
ORD116235,320,P0003,Laptop & Accessory,1,6228.0,6228.0,0.1,2026-05-18,App,35,1,4,delivered
ORD116236,1310,P0070,Grocery,3,93.6,280.8,0.28,2025-11-01,App,29,1,4,delivered
ORD116237,29,P0018,Mobile Phone,3,945.0,2835.0,0.1,2026-01-21,App,22,1,2,delivered
ORD116238,232,P0012,Laptop & Accessory,1,2464.0,2464.0,0.3,2025-09-14,App,26,3,5,delivered
ORD116239,596,P0003,Laptop & Accessory,1,4844.0,4844.0,0.3,2026-05-12,MiniProgram,25,1,4,delivered
ORD116240,2066,P0017,Mobile Phone,1,4681.8,4681.8,0.19,2026-06-12,App,14,3,4,delivered
ORD116241,1037,P0046,Fashion,4,70.0,280.0,0.3,2026-07-11,MiniProgram,8,3,3,delivered
ORD116242,2117,P0018,Mobile Phone,2,840.0,1680.0,0.2,2026-07-08,App,11,3,4,delivered
ORD116243,2482,P0051,Others,3,405.0,1215.0,0.19,2025-11-18,App,26,1,4,delivered
ORD116244,8,P0025,Household,3,485.1,1455.3,0.37,2025-11-07,App,13,1,3,delivered
