user_id,product_id,behavior_type,timestamp
2550,P0062,view,2026-07-12 14:45:00
3482,P0071,view,2026-07-12 14:46:00
2259,P0047,view,2026-07-12 14:47:00
1423,P0054,view,2026-07-12 14:48:00
1438,P0044,cart,2026-07-12 14:49:00
1806,P0033,view,2026-07-12 14:50:00
1534,P0013,cart,2026-07-12 14:51:00
3722,P0056,view,2026-07-12 14:52:00
2441,P0021,purchase,2026-07-12 14:53:00
1848,P0060,view,2026-07-12 14:54:00
898,P0072,cart,2026-07-12 14:55:00
3066,P0036,view,2026-07-12 14:56:00
878,P0052,cart,2026-07-12 14:57:00
971,P0038,view,2026-07-12 14:58:00
112,P0009,view,2026-07-12 14:59:00
2476,P0058,view,2026-07-12 15:00:00
4484,P0013,cart,2026-07-12 15:01:00
930,P0056,view,2026-07-12 15:02:00
335,P0042,view,2026-07-12 15:03:00
720,P0029,purchase,2026-07-12 15:04:00
508,P0017,view,2026-07-12 15:05:00
3405,P0008,cart,2026-07-12 15:06:00
3558,P0055,cart,2026-07-12 15:07:00
1632,P0050,view,2026-07-12 15:08:00
168,P0006,view,2026-07-12 15:09:00
3653,P0060,view,2026-07-12 15:10:00
3809,P0066,view,2026-07-12 15:11:00
3497,P0007,purchase,2026-07-12 15:12:00
923,P0052,view,2026-07-12 15:13:00
1447,P0043,view,2026-07-12 15:14:00
3829,P0031,view,2026-07-12 15:15:00
1722,P0050,view,2026-07-12 15:16:00
926,P0003,view,2026-07-12 15:17:00
3031,P0046,cart,2026-07-12 15:18:00
2240,P0019,view,2026-07-12 15:19:00
3815,P0023,view,2026-07-12 15:20:00
2854,P0010,view,2026-07-12 15:21:00
1066,P0051,purchase,2026-07-12 15:22:00
2679,P0065,view,2026-07-12 15:23:00
1250,P0056,view,2026-07-12 15:24:00
1003,P0066,view,2026-07-12 15:25:00
3643,P0026,view,2026-07-12 15:26:00
2202,P0032,view,2026-07-12 15:27:00
2565,P0049,purchase,2026-07-12 15:28:00
888,P0023,purchase,2026-07-12 15:29:00
3794,P0003,view,2026-07-12 15:30:00
3959,P0002,view,2026-07-12 15:31:00
1152,P0038,view,2026-07-12 15:32:00
3626,P0003,cart,2026-07-12 15:33:00
270,P0048,view,2026-07-12 15:34:00
764,P0024,view,2026-07-12 15:35:00
1023,P0032,view,2026-07-12 15:36:00
1474,P0064,cart,2026-07-12 15:37:00
661,P0048,view,2026-07-12 15:38:00
1252,P0045,view,2026-07-12 15:39:00
637,P0060,view,2026-07-12 15:40:00
3622,P0072,purchase,2026-07-12 15:41:00
1023,P0036,view,2026-07-12 15:42:00
1182,P0010,view,2026-07-12 15:43:00
1845,P0033,cart,2026-07-12 15:44:00
1407,P0049,view,2026-07-12 15:45:00
650,P0056,view,2026-07-12 15:46:00
3566,P0050,view,2026-07-12 15:47:00
3668,P0042,view,2026-07-12 15:48:00
491,P0031,view,2026-07-12 15:49:00
4341,P0027,view,2026-07-12 15:50:00
3938,P0022,cart,2026-07-12 15:51:00
1842,P0022,view,2026-07-12 15:52:00
1554,P0015,cart,2026-07-12 15:53:00
3751,P0022,view,2026-07-12 15:54:00
1891,P0015,view,2026-07-12 15:55:00
1087,P0057,view,2026-07-12 15:56:00
2054,P0021,purchase,2026-07-12 15:57:00
3786,P0018,view,2026-07-12 15:58:00
2186,P0066,cart,2026-07-12 15:59:00
2059,P0056,view,2026-07-12 16:00:00
351,P0021,view,2026-07-12 16:01:00
2929,P0059,view,2026-07-12 16:02:00
628,P0047,cart,2026-07-12 16:03:00
957,P0065,cart,2026-07-12 16:04:00
3849,P0060,view,2026-07-12 16:05:00
286,P0041,view,2026-07-12 16:06:00
2796,P0065,view,2026-07-12 16:07:00
1822,P0032,view,2026-07-12 16:08:00
1202,P0031,cart,2026-07-12 16:09:00
1438,P0056,view,2026-07-12 16:10:00
3659,P0018,view,2026-07-12 16:11:00
4354,P0052,view,2026-07-12 16:12:00
462,P0016,view,2026-07-12 16:13:00
277,P0007,purchase,2026-07-12 16:14:00
881,P0040,view,2026-07-12 16:15:00
2886,P0004,purchase,2026-07-12 16:16:00
164,P0070,view,2026-07-12 16:17:00
29,P0058,cart,2026-07-12 16:18:00
4364,P0034,purchase,2026-07-12 16:19:00
1733,P0038,purchase,2026-07-12 16:20:00
611,P0020,view,2026-07-12 16:21:00
609,P0066,view,2026-07-12 16:22:00
1066,P0049,view,2026-07-12 16:23:00
962,P0034,view,2026-07-12 16:24:00
3575,P0071,view,2026-07-12 16:25:00
1443,P0003,cart,2026-07-12 16:26:00
3801,P0011,view,2026-07-12 16:27:00
990,P0064,purchase,2026-07-12 16:28:00
2212,P0011,view,2026-07-12 16:29:00
2326,P0029,view,2026-07-12 16:30:00
3291,P0016,purchase,2026-07-12 16:31:00
3124,P0051,purchase,2026-07-12 16:32:00
2249,P0011,cart,2026-07-12 16:33:00
1816,P0016,view,2026-07-12 16:34:00
68,P0036,cart,2026-07-12 16:35:00
1680,P0026,view,2026-07-12 16:36:00
3647,P0068,view,2026-07-12 16:37:00
1881,P0057,cart,2026-07-12 16:38:00
4289,P0023,view,2026-07-12 16:39:00
2515,P0055,view,2026-07-12 16:40:00
2540,P0040,view,2026-07-12 16:41:00
1634,P0026,view,2026-07-12 16:42:00
2810,P0029,purchase,2026-07-12 16:43:00
2611,P0006,cart,2026-07-12 16:44:00
3973,P0029,cart,2026-07-12 16:45:00
3988,P0069,cart,2026-07-12 16:46:00
2468,P0054,view,2026-07-12 16:47:00
920,P0054,view,2026-07-12 16:48:00
117,P0046,view,2026-07-12 16:49:00
2346,P0068,cart,2026-07-12 16:50:00
2382,P0053,view,2026-07-12 16:51:00
2274,P0071,view,2026-07-12 16:52:00
1695,P0028,view,2026-07-12 16:53:00
3778,P0056,view,2026-07-12 16:54:00
2336,P0010,cart,2026-07-12 16:55:00
3884,P0016,view,2026-07-12 16:56:00
3839,P0017,view,2026-07-12 16:57:00
1542,P0040,cart,2026-07-12 16:58:00
2546,P0060,view,2026-07-12 16:59:00
1345,P0071,cart,2026-07-12 17:00:00
1683,P0011,view,2026-07-12 17:01:00
2651,P0001,view,2026-07-12 17:02:00
114,P0071,view,2026-07-12 17:03:00
2542,P0042,view,2026-07-12 17:04:00
4419,P0028,purchase,2026-07-12 17:05:00
2159,P0002,cart,2026-07-12 17:06:00
4505,P0047,cart,2026-07-12 17:07:00
511,P0020,view,2026-07-12 17:08:00
767,P0011,view,2026-07-12 17:09:00
3091,P0058,purchase,2026-07-12 17:10:00
2677,P0069,cart,2026-07-12 17:11:00
333,P0058,view,2026-07-12 17:12:00
358,P0007,view,2026-07-12 17:13:00
3860,P0020,view,2026-07-12 17:14:00
2634,P0019,view,2026-07-12 17:15:00
1631,P0008,view,2026-07-12 17:16:00
1516,P0050,view,2026-07-12 17:17:00
1446,P0007,view,2026-07-12 17:18:00
756,P0011,cart,2026-07-12 17:19:00
4432,P0064,cart,2026-07-12 17:20:00
1534,P0007,view,2026-07-12 17:21:00
2627,P0058,purchase,2026-07-12 17:22:00
543,P0037,view,2026-07-12 17:23:00
975,P0048,view,2026-07-12 17:24:00
3769,P0051,view,2026-07-12 17:25:00
296,P0015,view,2026-07-12 17:26:00
3020,P0063,purchase,2026-07-12 17:27:00
2440,P0037,view,2026-07-12 17:28:00
1783,P0017,purchase,2026-07-12 17:29:00
1677,P0024,view,2026-07-12 17:30:00
3205,P0064,view,2026-07-12 17:31:00
2445,P0062,view,2026-07-12 17:32:00
2683,P0050,view,2026-07-12 17:33:00
3452,P0067,view,2026-07-12 17:34:00
781,P0033,view,2026-07-12 17:35:00
541,P0008,view,2026-07-12 17:36:00
3595,P0026,view,2026-07-12 17:37:00
2137,P0010,purchase,2026-07-12 17:38:00
2197,P0024,view,2026-07-12 17:39:00
601,P0008,purchase,2026-07-12 17:40:00
86,P0042,view,2026-07-12 17:41:00
3294,P0036,purchase,2026-07-12 17:42:00
1760,P0024,view,2026-07-12 17:43:00
3303,P0012,view,2026-07-12 17:44:00
2466,P0048,cart,2026-07-12 17:45:00
1814,P0058,view,2026-07-12 17:46:00
1248,P0015,view,2026-07-12 17:47:00
2741,P0055,view,2026-07-12 17:48:00
1197,P0068,view,2026-07-12 17:49:00
1337,P0053,view,2026-07-12 17:50:00
1003,P0006,purchase,2026-07-12 17:51:00
2274,P0042,view,2026-07-12 17:52:00
3073,P0015,cart,2026-07-12 17:53:00
2668,P0030,view,2026-07-12 17:54:00
436,P0071,purchase,2026-07-12 17:55:00
1943,P0046,view,2026-07-12 17:56:00
4067,P0038,view,2026-07-12 17:57:00
3587,P0054,cart,2026-07-12 17:58:00
1528,P0050,view,2026-07-12 17:59:00
3621,P0069,view,2026-07-12 18:00:00
178,P0044,cart,2026-07-12 18:01:00
4128,P0044,view,2026-07-12 18:02:00
216,P0015,view,2026-07-12 18:03:00
847,P0063,view,2026-07-12 18:04:00
2469,P0041,view,2026-07-12 18:05:00
4279,P0028,view,2026-07-12 18:06:00
2849,P0010,purchase,2026-07-12 18:07:00
3960,P0039,view,2026-07-12 18:08:00
1709,P0065,view,2026-07-12 18:09:00
986,P0043,view,2026-07-12 18:10:00
2774,P0024,view,2026-07-12 18:11:00
1203,P0061,view,2026-07-12 18:12:00
3870,P0041,purchase,2026-07-12 18:13:00
2579,P0062,view,2026-07-12 18:14:00
864,P0049,cart,2026-07-12 18:15:00
531,P0063,view,2026-07-12 18:16:00
4105,P0007,view,2026-07-12 18:17:00
3636,P0051,view,2026-07-12 18:18:00
2614,P0021,view,2026-07-12 18:19:00
517,P0072,view,2026-07-12 18:20:00
2446,P0014,purchase,2026-07-12 18:21:00
3881,P0072,view,2026-07-12 18:22:00
1661,P0042,view,2026-07-12 18:23:00
3582,P0072,view,2026-07-12 18:24:00
345,P0025,cart,2026-07-12 18:25:00
1148,P0017,view,2026-07-12 18:26:00
2143,P0020,view,2026-07-12 18:27:00
930,P0043,view,2026-07-12 18:28:00
3736,P0031,cart,2026-07-12 18:29:00
837,P0072,cart,2026-07-12 18:30:00
1198,P0067,view,2026-07-12 18:31:00
3738,P0055,cart,2026-07-12 18:32:00
3951,P0006,view,2026-07-12 18:33:00
3090,P0064,purchase,2026-07-12 18:34:00
4379,P0070,view,2026-07-12 18:35:00
2926,P0002,purchase,2026-07-12 18:36:00
3772,P0023,view,2026-07-12 18:37:00
611,P0030,view,2026-07-12 18:38:00
492,P0011,view,2026-07-12 18:39:00
3304,P0016,view,2026-07-12 18:40:00
3840,P0061,cart,2026-07-12 18:41:00
2968,P0067,view,2026-07-12 18:42:00
753,P0024,view,2026-07-12 18:43:00
334,P0033,cart,2026-07-12 18:44:00
1823,P0058,cart,2026-07-12 18:45:00
326,P0048,purchase,2026-07-12 18:46:00
3260,P0052,view,2026-07-12 18:47:00
479,P0012,view,2026-07-12 18:48:00
1740,P0054,view,2026-07-12 18:49:00
2482,P0025,purchase,2026-07-12 18:50:00
2787,P0023,cart,2026-07-12 18:51:00
1879,P0069,view,2026-07-12 18:52:00
4106,P0046,view,2026-07-12 18:53:00
1675,P0070,view,2026-07-12 18:54:00
2078,P0046,cart,2026-07-12 18:55:00
37,P0028,cart,2026-07-12 18:56:00
3259,P0048,view,2026-07-12 18:57:00
4192,P0001,view,2026-07-12 18:58:00
3093,P0060,view,2026-07-12 18:59:00
719,P0050,cart,2026-07-12 19:00:00
3357,P0032,view,2026-07-12 19:01:00
28,P0016,view,2026-07-12 19:02:00
2123,P0026,view,2026-07-12 19:03:00
3510,P0036,cart,2026-07-12 19:04:00
929,P0047,cart,2026-07-12 19:05:00
611,P0021,view,2026-07-12 19:06:00
3762,P0052,view,2026-07-12 19:07:00
1822,P0015,view,2026-07-12 19:08:00
1884,P0062,view,2026-07-12 19:09:00
1232,P0029,view,2026-07-12 19:10:00
3748,P0065,view,2026-07-12 19:11:00
4452,P0039,view,2026-07-12 19:12:00
3750,P0037,view,2026-07-12 19:13:00
1622,P0014,view,2026-07-12 19:14:00
46,P0043,view,2026-07-12 19:15:00
2710,P0065,view,2026-07-12 19:16:00
109,P0051,view,2026-07-12 19:17:00
2517,P0047,view,2026-07-12 19:18:00
619,P0026,view,2026-07-12 19:19:00
1058,P0018,view,2026-07-12 19:20:00
1973,P0016,view,2026-07-12 19:21:00
1296,P0066,view,2026-07-12 19:22:00
1751,P0025,view,2026-07-12 19:23:00
1444,P0056,view,2026-07-12 19:24:00
1624,P0021,purchase,2026-07-12 19:25:00
3339,P0037,view,2026-07-12 19:26:00
3281,P0057,view,2026-07-12 19:27:00
427,P0046,view,2026-07-12 19:28:00
1211,P0053,view,2026-07-12 19:29:00
156,P0018,view,2026-07-12 19:30:00
2168,P0028,view,2026-07-12 19:31:00
2259,P0003,purchase,2026-07-12 19:32:00
660,P0061,cart,2026-07-12 19:33:00
1407,P0050,purchase,2026-07-12 19:34:00
1927,P0010,view,2026-07-12 19:35:00
3622,P0012,cart,2026-07-12 19:36:00
2414,P0034,cart,2026-07-12 19:37:00
3611,P0013,view,2026-07-12 19:38:00
3814,P0030,view,2026-07-12 19:39:00
2885,P0056,view,2026-07-12 19:40:00
1152,P0030,view,2026-07-12 19:41:00
4156,P0033,view,2026-07-12 19:42:00
1084,P0032,cart,2026-07-12 19:43:00
2336,P0012,view,2026-07-12 19:44:00
2752,P0007,view,2026-07-12 19:45:00
3066,P0018,purchase,2026-07-12 19:46:00
3420,P0072,view,2026-07-12 19:47:00
1388,P0003,view,2026-07-12 19:48:00
3967,P0011,view,2026-07-12 19:49:00
1852,P0064,purchase,2026-07-12 19:50:00
2059,P0040,view,2026-07-12 19:51:00
3979,P0007,purchase,2026-07-12 19:52:00
2400,P0061,view,2026-07-12 19:53:00
1688,P0008,view,2026-07-12 19:54:00
3854,P0027,view,2026-07-12 19:55:00
4334,P0004,purchase,2026-07-12 19:56:00
3239,P0004,view,2026-07-12 19:57:00
3871,P0010,view,2026-07-12 19:58:00
484,P0042,view,2026-07-12 19:59:00
996,P0023,view,2026-07-12 20:00:00
769,P0067,view,2026-07-12 20:01:00
1848,P0055,view,2026-07-12 20:02:00
1171,P0062,view,2026-07-12 20:03:00
1581,P0002,purchase,2026-07-12 20:04:00
487,P0064,purchase,2026-07-12 20:05:00
1675,P0058,view,2026-07-12 20:06:00
3005,P0001,view,2026-07-12 20:07:00
444,P0016,view,2026-07-12 20:08:00
1313,P0050,view,2026-07-12 20:09:00
3633,P0063,view,2026-07-12 20:10:00
123,P0057,view,2026-07-12 20:11:00
1145,P0050,view,2026-07-12 20:12:00
4369,P0070,view,2026-07-12 20:13:00
4114,P0052,view,2026-07-12 20:14:00
4500,P0023,view,2026-07-12 20:15:00
69,P0068,view,2026-07-12 20:16:00
3051,P0045,view,2026-07-12 20:17:00
3989,P0012,cart,2026-07-12 20:18:00
1639,P0049,view,2026-07-12 20:19:00
2046,P0011,view,2026-07-12 20:20:00
2148,P0046,view,2026-07-12 20:21:00
757,P0034,view,2026-07-12 20:22:00
2755,P0064,view,2026-07-12 20:23:00
1242,P0013,cart,2026-07-12 20:24:00
1668,P0004,purchase,2026-07-12 20:25:00
2219,P0025,view,2026-07-12 20:26:00
2348,P0009,view,2026-07-12 20:27:00
3437,P0027,view,2026-07-12 20:28:00
981,P0064,view,2026-07-12 20:29:00
952,P0027,view,2026-07-12 20:30:00
2638,P0012,cart,2026-07-12 20:31:00
1514,P0017,cart,2026-07-12 20:32:00
1000,P0027,view,2026-07-12 20:33:00
3578,P0039,purchase,2026-07-12 20:34:00
3851,P0062,view,2026-07-12 20:35:00
3579,P0059,view,2026-07-12 20:36:00
3692,P0026,view,2026-07-12 20:37:00
3598,P0068,purchase,2026-07-12 20:38:00
2759,P0024,cart,2026-07-12 20:39:00
2917,P0033,view,2026-07-12 20:40:00
799,P0041,view,2026-07-12 20:41:00
4233,P0003,cart,2026-07-12 20:42:00
2968,P0060,view,2026-07-12 20:43:00
1675,P0060,view,2026-07-12 20:44:00
1123,P0069,view,2026-07-12 20:45:00
431,P0063,cart,2026-07-12 20:46:00
393,P0068,view,2026-07-12 20:47:00
2781,P0033,purchase,2026-07-12 20:48:00
39,P0003,view,2026-07-12 20:49:00
3155,P0011,view,2026-07-12 20:50:00
2736,P0058,view,2026-07-12 20:51:00
3190,P0001,view,2026-07-12 20:52:00
3568,P0049,view,2026-07-12 20:53:00
3918,P0058,cart,2026-07-12 20:54:00
4126,P0064,view,2026-07-12 20:55:00
4394,P0061,cart,2026-07-12 20:56:00
169,P0023,view,2026-07-12 20:57:00
1049,P0058,view,2026-07-12 20:58:00
4130,P0046,view,2026-07-12 20:59:00
3019,P0018,view,2026-07-12 21:00:00
1522,P0058,view,2026-07-12 21:01:00
3274,P0042,view,2026-07-12 21:02:00
23,P0043,view,2026-07-12 21:03:00
3598,P0055,purchase,2026-07-12 21:04:00
34,P0064,view,2026-07-12 21:05:00
2532,P0047,view,2026-07-12 21:06:00
3014,P0065,view,2026-07-12 21:07:00
4183,P0042,view,2026-07-12 21:08:00
3262,P0066,cart,2026-07-12 21:09:00
334,P0055,view,2026-07-12 21:10:00
3126,P0021,view,2026-07-12 21:11:00
1008,P0067,view,2026-07-12 21:12:00
3557,P0028,view,2026-07-12 21:13:00
1214,P0020,view,2026-07-12 21:14:00
2506,P0019,view,2026-07-12 21:15:00
3355,P0071,view,2026-07-12 21:16:00
4507,P0068,view,2026-07-12 21:17:00
3916,P0010,view,2026-07-12 21:18:00
2187,P0012,view,2026-07-12 21:19:00
1375,P0028,view,2026-07-12 21:20:00
4166,P0036,view,2026-07-12 21:21:00
2958,P0013,view,2026-07-12 21:22:00
3080,P0007,view,2026-07-12 21:23:00
1751,P0023,view,2026-07-12 21:24:00
172,P0065,view,2026-07-12 21:25:00
3288,P0038,view,2026-07-12 21:26:00
2518,P0057,cart,2026-07-12 21:27:00
4083,P0063,view,2026-07-12 21:28:00
701,P0042,view,2026-07-12 21:29:00
1802,P0061,purchase,2026-07-12 21:30:00
4054,P0023,view,2026-07-12 21:31:00
2956,P0015,purchase,2026-07-12 21:32:00
3826,P0052,cart,2026-07-12 21:33:00
1772,P0055,cart,2026-07-12 21:34:00
2320,P0014,view,2026-07-12 21:35:00
4462,P0029,view,2026-07-12 21:36:00
3514,P0005,view,2026-07-12 21:37:00
999,P0050,view,2026-07-12 21:38:00
463,P0057,cart,2026-07-12 21:39:00
2492,P0018,view,2026-07-12 21:40:00
250,P0036,view,2026-07-12 21:41:00
384,P0029,view,2026-07-12 21:42:00
2016,P0012,view,2026-07-12 21:43:00
3873,P0063,view,2026-07-12 21:44:00
3827,P0058,view,2026-07-12 21:45:00
1342,P0001,purchase,2026-07-12 21:46:00
4499,P0027,cart,2026-07-12 21:47:00
714,P0068,view,2026-07-12 21:48:00
2903,P0050,cart,2026-07-12 21:49:00
4435,P0041,view,2026-07-12 21:50:00
287,P0012,purchase,2026-07-12 21:51:00
2065,P0046,view,2026-07-12 21:52:00
1647,P0035,view,2026-07-12 21:53:00
1893,P0015,view,2026-07-12 21:54:00
1532,P0014,view,2026-07-12 21:55:00
605,P0028,cart,2026-07-12 21:56:00
1220,P0064,cart,2026-07-12 21:57:00
2996,P0039,view,2026-07-12 21:58:00
2873,P0028,cart,2026-07-12 21:59:00
1105,P0005,cart,2026-07-12 22:00:00
3443,P0035,view,2026-07-12 22:01:00
3015,P0067,view,2026-07-12 22:02:00
898,P0020,cart,2026-07-12 22:03:00
1752,P0037,purchase,2026-07-12 22:04:00
6,P0046,view,2026-07-12 22:05:00
672,P0060,view,2026-07-12 22:06:00
3305,P0031,view,2026-07-12 22:07:00
3784,P0061,view,2026-07-12 22:08:00
4323,P0023,cart,2026-07-12 22:09:00
4396,P0040,view,2026-07-12 22:10:00
3802,P0008,view,2026-07-12 22:11:00
2011,P0058,cart,2026-07-12 22:12:00
182,P0014,view,2026-07-12 22:13:00
2766,P0006,view,2026-07-12 22:14:00
3561,P0030,view,2026-07-12 22:15:00
3472,P0012,view,2026-07-12 22:16:00
4512,P0046,view,2026-07-12 22:17:00
1036,P0023,view,2026-07-12 22:18:00
3166,P0030,cart,2026-07-12 22:19:00
4344,P0047,view,2026-07-12 22:20:00
3472,P0069,view,2026-07-12 22:21:00
3214,P0062,cart,2026-07-12 22:22:00
2904,P0001,cart,2026-07-12 22:23:00
132,P0060,view,2026-07-12 22:24:00
1352,P0012,cart,2026-07-12 22:25:00
2339,P0002,view,2026-07-12 22:26:00
806,P0038,cart,2026-07-12 22:27:00
4453,P0029,cart,2026-07-12 22:28:00
3866,P0014,view,2026-07-12 22:29:00
2310,P0071,cart,2026-07-12 22:30:00
2033,P0045,view,2026-07-12 22:31:00
1411,P0060,view,2026-07-12 22:32:00
2418,P0035,view,2026-07-12 22:33:00
1772,P0071,view,2026-07-12 22:34:00
1885,P0019,view,2026-07-12 22:35:00
4159,P0050,purchase,2026-07-12 22:36:00
2717,P0030,view,2026-07-12 22:37:00
3836,P0072,view,2026-07-12 22:38:00
3692,P0042,purchase,2026-07-12 22:39:00
4458,P0034,cart,2026-07-12 22:40:00
2875,P0030,view,2026-07-12 22:41:00
881,P0035,view,2026-07-12 22:42:00
502,P0055,view,2026-07-12 22:43:00
613,P0065,cart,2026-07-12 22:44:00
2621,P0035,cart,2026-07-12 22:45:00
2010,P0044,view,2026-07-12 22:46:00
2958,P0033,view,2026-07-12 22:47:00
316,P0072,view,2026-07-12 22:48:00
472,P0014,view,2026-07-12 22:49:00
1803,P0025,view,2026-07-12 22:50:00
1051,P0072,purchase,2026-07-12 22:51:00
4037,P0013,view,2026-07-12 22:52:00
3332,P0013,cart,2026-07-12 22:53:00
2064,P0056,view,2026-07-12 22:54:00
1764,P0008,view,2026-07-12 22:55:00
2281,P0052,view,2026-07-12 22:56:00
771,P0004,view,2026-07-12 22:57:00
1154,P0007,view,2026-07-12 22:58:00
1334,P0026,view,2026-07-12 22:59:00
1066,P0008,view,2026-07-12 23:00:00
3987,P0032,cart,2026-07-12 23:01:00
2524,P0028,view,2026-07-12 23:02:00
374,P0023,view,2026-07-12 23:03:00
1207,P0043,view,2026-07-12 23:04:00
3774,P0033,view,2026-07-12 23:05:00
4002,P0005,view,2026-07-12 23:06:00
1469,P0034,cart,2026-07-12 23:07:00
221,P0055,view,2026-07-12 23:08:00
725,P0048,cart,2026-07-12 23:09:00
3280,P0070,view,2026-07-12 23:10:00
3942,P0051,cart,2026-07-12 23:11:00
1804,P0049,view,2026-07-12 23:12:00
1144,P0039,cart,2026-07-12 23:13:00
505,P0014,cart,2026-07-12 23:14:00
1645,P0029,view,2026-07-12 23:15:00
345,P0057,view,2026-07-12 23:16:00
2734,P0015,view,2026-07-12 23:17:00
2178,P0042,view,2026-07-12 23:18:00
2180,P0012,cart,2026-07-12 23:19:00
3601,P0011,view,2026-07-12 23:20:00
4016,P0037,view,2026-07-12 23:21:00
1022,P0028,view,2026-07-12 23:22:00
3252,P0063,view,2026-07-12 23:23:00
2556,P0010,view,2026-07-12 23:24:00
2408,P0022,cart,2026-07-12 23:25:00
540,P0057,purchase,2026-07-12 23:26:00
5,P0023,view,2026-07-12 23:27:00
2604,P0047,view,2026-07-12 23:28:00
2167,P0037,cart,2026-07-12 23:29:00
1817,P0050,view,2026-07-12 23:30:00
990,P0068,view,2026-07-12 23:31:00
921,P0005,view,2026-07-12 23:32:00
1124,P0024,purchase,2026-07-12 23:33:00
999,P0007,cart,2026-07-12 23:34:00
397,P0062,view,2026-07-12 23:35:00
2357,P0018,view,2026-07-12 23:36:00
485,P0023,cart,2026-07-12 23:37:00
2049,P0068,view,2026-07-12 23:38:00
3389,P0008,purchase,2026-07-12 23:39:00
120,P0051,view,2026-07-12 23:40:00
4223,P0028,cart,2026-07-12 23:41:00
174,P0016,view,2026-07-12 23:42:00
480,P0034,purchase,2026-07-12 23:43:00
3510,P0066,view,2026-07-12 23:44:00
901,P0068,cart,2026-07-12 23:45:00
2006,P0042,view,2026-07-12 23:46:00
2877,P0051,view,2026-07-12 23:47:00
3796,P0060,view,2026-07-12 23:48:00
4053,P0064,view,2026-07-12 23:49:00
3311,P0023,view,2026-07-12 23:50:00
3235,P0013,cart,2026-07-12 23:51:00
280,P0050,view,2026-07-12 23:52:00
1390,P0025,view,2026-07-12 23:53:00
374,P0067,view,2026-07-12 23:54:00
4375,P0045,view,2026-07-12 23:55:00
437,P0004,purchase,2026-07-12 23:56:00
590,P0014,cart,2026-07-12 23:57:00
848,P0066,view,2026-07-12 23:58:00
2160,P0043,view,2026-07-12 23:59:00
84,P0030,view,2026-07-13 00:00:00
4269,P0025,purchase,2026-07-13 00:01:00
1236,P0012,view,2026-07-13 00:02:00
3570,P0033,purchase,2026-07-13 00:03:00
529,P0015,view,2026-07-13 00:04:00
1864,P0012,view,2026-07-13 00:05:00
244,P0041,view,2026-07-13 00:06:00
1463,P0006,purchase,2026-07-13 00:07:00
1070,P0030,view,2026-07-13 00:08:00
3648,P0046,cart,2026-07-13 00:09:00
3399,P0032,view,2026-07-13 00:10:00
459,P0029,cart,2026-07-13 00:11:00
1150,P0062,view,2026-07-13 00:12:00
1934,P0072,view,2026-07-13 00:13:00
4501,P0027,view,2026-07-13 00:14:00
1211,P0040,cart,2026-07-13 00:15:00
3241,P0062,view,2026-07-13 00:16:00
1266,P0031,view,2026-07-13 00:17:00
1726,P0032,view,2026-07-13 00:18:00
3834,P0002,view,2026-07-13 00:19:00
523,P0065,view,2026-07-13 00:20:00
2065,P0043,purchase,2026-07-13 00:21:00
1721,P0072,cart,2026-07-13 00:22:00
845,P0050,cart,2026-07-13 00:23:00
2399,P0044,purchase,2026-07-13 00:24:00
150,P0019,purchase,2026-07-13 00:25:00
3333,P0068,view,2026-07-13 00:26:00
1093,P0060,purchase,2026-07-13 00:27:00
3692,P0065,cart,2026-07-13 00:28:00
724,P0062,view,2026-07-13 00:29:00
3217,P0032,view,2026-07-13 00:30:00
2351,P0015,view,2026-07-13 00:31:00
2419,P0037,view,2026-07-13 00:32:00
990,P0066,view,2026-07-13 00:33:00
3838,P0026,view,2026-07-13 00:34:00
2836,P0034,purchase,2026-07-13 00:35:00
1763,P0072,view,2026-07-13 00:36:00
579,P0038,view,2026-07-13 00:37:00
259,P0016,view,2026-07-13 00:38:00
3416,P0013,cart,2026-07-13 00:39:00
4142,P0022,cart,2026-07-13 00:40:00
2723,P0065,view,2026-07-13 00:41:00
3463,P0043,view,2026-07-13 00:42:00
1808,P0051,view,2026-07-13 00:43:00
754,P0049,cart,2026-07-13 00:44:00
4463,P0046,cart,2026-07-13 00:45:00
103,P0002,cart,2026-07-13 00:46:00
2465,P0021,purchase,2026-07-13 00:47:00
3062,P0053,view,2026-07-13 00:48:00
2686,P0045,view,2026-07-13 00:49:00
1206,P0009,view,2026-07-13 00:50:00
2699,P0004,cart,2026-07-13 00:51:00
3971,P0062,purchase,2026-07-13 00:52:00
4034,P0053,view,2026-07-13 00:53:00
1717,P0003,view,2026-07-13 00:54:00
1712,P0023,cart,2026-07-13 00:55:00
401,P0048,view,2026-07-13 00:56:00
3721,P0061,cart,2026-07-13 00:57:00
4056,P0037,view,2026-07-13 00:58:00
1465,P0017,view,2026-07-13 00:59:00
1983,P0063,view,2026-07-13 01:00:00
1007,P0070,view,2026-07-13 01:01:00
2835,P0003,cart,2026-07-13 01:02:00
336,P0017,view,2026-07-13 01:03:00
3049,P0048,view,2026-07-13 01:04:00
3291,P0071,purchase,2026-07-13 01:05:00
1426,P0013,purchase,2026-07-13 01:06:00
353,P0040,view,2026-07-13 01:07:00
3296,P0020,view,2026-07-13 01:08:00
4082,P0058,purchase,2026-07-13 01:09:00
4490,P0060,view,2026-07-13 01:10:00
4047,P0032,view,2026-07-13 01:11:00
3884,P0060,view,2026-07-13 01:12:00
2010,P0008,cart,2026-07-13 01:13:00
2572,P0047,purchase,2026-07-13 01:14:00
