user_id,customer_id,months_used,device,city_level,warehouse_dist,marital,age_group,gender,hours_app,orders_last_month,days_since_order,fav_category,followed_anchor,satisfaction,complaints,coupons_used
2372,54074,13,Pad,1,16,Married,2,Male,4,2,3,Mobile Phone,3,4,0,2
2373,54114,1,Mobile Phone,1,7,Single,4,Male,4,2,3,Mobile Phone,2,3,0,1
2374,54131,13,Pad,1,11,Married,4,Female,4,2,3,Laptop & Accessory,9,4,0,2
2375,54140,6,PC,1,9,Single,4,Male,4,2,3,Mobile Phone,3,5,0,2
2376,54147,9,Pad,1,25,Married,4,Male,4,2,3,Laptop & Accessory,3,3,1,2
2377,54148,14,PC,1,9,Married,4,Female,4,2,3,Mobile Phone,4,3,0,2
2378,54174,8,Mobile Phone,1,26,Married,4,Male,4,2,3,Mobile Phone,2,1,0,1
2379,54229,9,Pad,1,7,Married,4,Male,4,2,3,Mobile Phone,6,5,0,1
2380,54240,23,Mobile Phone,2,12,Married,4,Male,4,2,3,Laptop & Accessory,3,4,1,2
2381,54260,18,Pad,1,30,Married,4,Male,4,2,3,Laptop & Accessory,6,4,0,1
2382,54291,17,Pad,1,35,Single,2,Female,4,2,3,Mobile Phone,6,3,0,1
2383,54320,8,Pad,3,9,Married,4,Female,4,2,3,Mobile Phone,8,3,0,1
2384,54341,5,Mobile Phone,1,19,Married,4,Female,4,2,3,Mobile Phone,10,1,1,2
2385,54342,8,PC,1,34,Single,4,Female,4,2,3,Mobile Phone,4,4,0,1
2386,54369,14,Pad,1,16,Married,5,Male,4,2,3,Laptop & Accessory,11,1,0,1
2387,54401,13,PC,1,7,Married,4,Female,4,2,3,Mobile Phone,9,3,0,2
2388,54407,7,Mobile Phone,1,12,Married,5,Female,4,2,3,Mobile Phone,3,1,0,1
2389,54410,19,Pad,1,14,Married,2,Male,4,2,3,Laptop & Accessory,6,3,0,2
2390,54416,1,Mobile Phone,1,7,Married,4,Female,4,2,3,Laptop & Accessory,2,3,0,2
2391,54450,2,Mobile Phone,1,15,Single,4,Female,4,2,3,Mobile Phone,3,1,0,2
2392,54507,15,Mobile Phone,1,13,Single,5,Male,4,2,3,Laptop & Accessory,8,4,1,2
2393,54510,3,Pad,3,9,Married,4,Male,4,2,3,Laptop & Accessory,3,3,0,2
2394,54549,16,Mobile Phone,1,7,Married,4,Female,4,2,3,Mobile Phone,5,5,0,1
2395,54554,8,Pad,3,11,Married,4,Female,4,2,3,Laptop & Accessory,11,3,0,1
2396,54556,17,Pad,1,28,Married,4,Male,4,2,3,Mobile Phone,9,1,0,2
2397,54557,17,Mobile Phone,1,15,Married,4,Female,4,2,3,Laptop & Accessory,6,3,1,2
2398,54568,19,Mobile Phone,1,17,Married,4,Male,4,2,3,Mobile Phone,5,1,0,1
2399,54570,16,Pad,1,36,Married,4,Female,4,2,3,Laptop & Accessory,4,3,0,2
2400,54666,1,Mobile Phone,1,13,Married,4,Female,4,2,3,Mobile Phone,3,1,1,1
2401,54668,3,Mobile Phone,3,10,Married,4,Female,4,2,3,Laptop & Accessory,3,3,0,1
2402,54726,1,Mobile Phone,1,17,Single,2,Male,4,2,3,Mobile Phone,3,3,0,1
2403,54741,9,Mobile Phone,3,15,Married,4,Female,4,2,3,Mobile Phone,3,1,0,2
2404,54744,8,Mobile Phone,3,15,Married,4,Female,4,2,3,Laptop & Accessory,7,5,0,2
2405,54792,18,Mobile Phone,1,15,Married,2,Male,4,2,3,Mobile Phone,4,1,1,2
2406,54798,6,Pad,1,7,Married,4,Male,4,2,3,Mobile Phone,2,1,0,2
2407,54803,12,Mobile Phone,3,16,Married,5,Male,4,2,3,Mobile Phone,2,4,0,1
2408,54820,2,Mobile Phone,3,12,Single,4,Male,4,2,3,Laptop & Accessory,3,1,0,1
2409,54826,21,Mobile Phone,3,9,Single,5,Female,4,2,3,Mobile Phone,3,1,1,1
2410,54834,7,Mobile Phone,1,7,Single,5,Male,4,2,3,Mobile Phone,5,5,1,2
2411,54843,6,Pad,1,7,Married,5,Female,4,2,3,Mobile Phone,8,4,0,1
2412,54874,19,PC,1,7,Married,4,Female,4,2,3,Mobile Phone,5,1,0,2
2413,54883,12,Pad,1,17,Married,4,Male,4,2,3,Mobile Phone,2,3,0,1
2414,54983,8,Pad,1,9,Single,4,Male,4,2,3,Laptop & Accessory,4,3,0,2
2415,54986,3,Mobile Phone,1,15,Married,5,Male,4,2,3,Laptop & Accessory,3,1,1,2
2416,55054,3,Mobile Phone,1,8,Married,4,Female,4,2,3,Mobile Phone,3,1,0,2
2417,55126,1,Mobile Phone,1,26,Married,4,Male,4,2,3,Mobile Phone,5,1,0,1
2418,55154,1,Mobile Phone,3,25,Married,2,Male,4,2,3,Laptop & Accessory,4,3,0,2
2419,55162,11,Mobile Phone,1,18,Single,4,Female,4,2,3,Mobile Phone,6,3,0,2
2420,55174,4,Mobile Phone,3,14,Married,4,Female,4,2,3,Laptop & Accessory,9,5,0,2
2421,55180,13,Mobile Phone,3,23,Married,5,Female,4,2,3,Laptop & Accessory,6,5,0,2
2422,55181,21,Mobile Phone,1,8,Married,4,Male,4,2,3,Mobile Phone,9,1,0,2
2423,55196,5,PC,2,15,Single,2,Female,4,2,3,Mobile Phone,11,4,0,2
2424,55205,23,Mobile Phone,1,12,Married,4,Male,4,2,3,Laptop & Accessory,4,3,0,1
2425,55206,14,PC,1,9,Married,4,Male,4,2,3,Mobile Phone,4,3,0,2
2426,55228,21,Mobile Phone,3,21,Married,4,Female,4,2,3,Laptop & Accessory,5,3,1,2
2427,55233,3,Pad,1,9,Married,4,Female,4,2,3,Mobile Phone,2,4,0,2
2428,55243,1,PC,1,27,Single,4,Male,4,2,3,Laptop & Accessory,2,3,0,2
2429,55263,13,Mobile Phone,3,9,Single,4,Male,4,2,3,Mobile Phone,5,1,1,2
2430,55268,12,Pad,2,17,Married,4,Male,4,2,3,Laptop & Accessory,5,3,0,1
2431,55269,9,PC,1,8,Single,5,Male,4,2,3,Mobile Phone,3,5,0,2
2432,55274,6,Pad,1,8,Married,4,Male,4,2,3,Laptop & Accessory,6,5,0,1
2433,55289,13,Pad,1,13,Married,2,Male,4,2,3,Laptop & Accessory,5,5,1,1
2434,55352,5,Mobile Phone,3,12,Married,4,Female,4,2,3,Laptop & Accessory,3,1,0,1
2435,55357,15,Mobile Phone,3,30,Single,4,Male,4,2,3,Fashion,5,3,1,1
2436,55360,13,Mobile Phone,1,33,Married,4,Male,4,2,3,Laptop & Accessory,8,3,0,2
2437,55368,29,Mobile Phone,1,29,Married,5,Male,4,2,3,Mobile Phone,7,4,0,2
2438,55385,1,PC,1,24,Married,6,Male,4,2,3,Mobile Phone,3,3,0,2
2439,55391,1,Mobile Phone,1,36,Married,4,Male,4,2,3,Mobile Phone,3,5,0,2
2440,55411,3,Pad,1,8,Single,2,Male,4,2,3,Laptop & Accessory,10,3,1,2
2441,55413,8,Mobile Phone,1,9,Married,2,Male,4,2,3,Mobile Phone,2,1,1,2
2442,55447,14,Mobile Phone,1,9,Married,4,Female,4,2,3,Mobile Phone,6,5,0,2
2443,55468,2,Mobile Phone,1,8,Married,4,Female,4,2,3,Mobile Phone,3,5,0,2
2444,55544,13,Pad,1,16,Married,2,Male,4,2,3,Mobile Phone,3,4,0,2
2445,55584,1,Mobile Phone,1,8,Single,4,Male,4,2,3,Mobile Phone,2,3,0,2
2446,55601,13,Pad,1,11,Married,4,Female,4,2,3,Laptop & Accessory,9,4,0,1
2447,55610,6,PC,1,9,Single,4,Male,4,2,3,Mobile Phone,3,5,0,1
2448,55617,9,Pad,1,25,Married,4,Male,4,2,3,Laptop & Accessory,3,3,1,1
2449,55618,14,PC,1,9,Married,4,Female,4,2,3,Mobile Phone,4,3,0,1
2450,51399,8,Pad,1,17,Married,4,Male,3,2,3,Fashion,3,5,1,1
2451,52853,2,Mobile Phone,1,28,Divorced,4,Male,3,2,3,Mobile Phone,3,2,0,1
2452,52867,7,Mobile Phone,1,9,Single,4,Male,3,2,3,Mobile Phone,2,2,0,1
2453,52874,24,Mobile Phone,1,7,Divorced,5,Male,3,2,3,Mobile Phone,4,3,0,1
2454,52887,9,Pad,1,9,Single,4,Female,3,2,3,Laptop & Accessory,7,4,0,2
2455,52888,16,Pad,1,28,Married,4,Female,3,2,3,Laptop & Accessory,4,3,0,1
2456,52929,6,Mobile Phone,3,11,Divorced,4,Female,3,2,3,Mobile Phone,4,4,0,2
2457,52939,11,Mobile Phone,1,7,Divorced,5,Female,3,2,3,Mobile Phone,4,5,0,2
2458,52944,16,Mobile Phone,1,24,Single,3,Female,3,2,3,Laptop & Accessory,5,5,1,1
2459,52945,3,Mobile Phone,3,27,Married,4,Male,3,2,3,Laptop & Accessory,4,2,0,2
2460,52978,12,Mobile Phone,1,30,Married,4,Male,3,2,3,Laptop & Accessory,11,2,0,1
2461,52985,11,Pad,1,16,Divorced,4,Male,3,2,3,Mobile Phone,3,2,1,1
2462,52990,25,Mobile Phone,1,9,Married,6,Male,3,2,3,Laptop & Accessory,7,4,0,1
2463,52999,31,Pad,1,7,Married,6,Male,3,2,3,Laptop & Accessory,4,3,1,2
2464,53009,1,Mobile Phone,1,12,Single,4,Female,3,2,3,Mobile Phone,3,4,1,1
2465,53026,14,Mobile Phone,3,7,Divorced,6,Male,3,2,3,Laptop & Accessory,4,2,1,2
2466,53036,1,Mobile Phone,1,33,Married,4,Male,3,2,3,Mobile Phone,3,2,0,2
2467,53051,31,Mobile Phone,1,7,Divorced,4,Male,3,2,3,Laptop & Accessory,4,3,0,2
2468,53062,3,PC,1,30,Single,4,Male,3,2,3,Mobile Phone,11,2,0,2
2469,53074,1,PC,1,18,Divorced,4,Female,3,2,3,Mobile Phone,3,4,0,2
2470,53101,4,Mobile Phone,1,9,Single,6,Female,3,2,3,Laptop & Accessory,4,2,0,1
2471,53109,1,Mobile Phone,1,30,Married,4,Female,3,2,3,Mobile Phone,3,2,0,2
2472,53128,4,Mobile Phone,3,14,Single,4,Male,3,2,3,Mobile Phone,2,4,0,2
2473,53145,3,Mobile Phone,1,26,Married,4,Male,3,2,3,Laptop & Accessory,6,2,0,1
2474,53155,11,Mobile Phone,1,7,Single,4,Female,3,2,3,Fashion,6,2,0,2
2475,53174,9,Mobile Phone,1,32,Single,5,Male,3,2,3,Laptop & Accessory,6,2,0,1
2476,53184,18,Mobile Phone,2,7,Single,5,Female,3,2,3,Laptop & Accessory,6,3,0,2
2477,53187,1,Mobile Phone,3,29,Single,4,Male,3,2,3,Mobile Phone,3,3,0,2
2478,53190,7,Mobile Phone,3,15,Married,4,Male,3,2,3,Laptop & Accessory,2,3,0,2
2479,53207,1,Mobile Phone,1,11,Divorced,3,Male,3,2,3,Mobile Phone,4,5,0,1
2480,53208,1,Mobile Phone,3,15,Divorced,3,Male,3,2,3,Laptop & Accessory,2,4,0,1
2481,53241,1,Mobile Phone,1,16,Divorced,4,Male,3,2,3,Mobile Phone,3,5,0,1
2482,53261,26,Pad,1,26,Divorced,4,Male,3,2,3,Mobile Phone,2,2,0,2
2483,53272,4,Mobile Phone,1,7,Divorced,6,Male,3,2,3,Mobile Phone,5,3,0,2
2484,53288,16,Mobile Phone,1,7,Divorced,5,Female,3,2,3,Laptop & Accessory,11,2,1,1
2485,53296,12,Pad,1,19,Married,5,Male,3,2,3,Laptop & Accessory,4,5,0,2
2486,53304,8,Mobile Phone,2,10,Divorced,4,Male,3,2,3,Mobile Phone,2,2,0,2
2487,53330,23,Mobile Phone,1,7,Divorced,4,Female,3,2,3,Mobile Phone,4,5,0,2
2488,53335,5,PC,1,18,Divorced,4,Male,3,2,3,Mobile Phone,5,2,1,2
2489,53388,3,Pad,3,27,Divorced,4,Female,3,2,3,Mobile Phone,3,2,0,1
2490,53403,7,Mobile Phone,1,20,Single,4,Female,3,2,3,Mobile Phone,5,2,0,2
2491,53406,7,Pad,1,7,Divorced,2,Female,3,2,3,Laptop & Accessory,3,4,1,1
2492,53431,9,Mobile Phone,1,17,Married,4,Male,3,2,3,Mobile Phone,3,2,0,2
2493,53477,1,Pad,1,15,Divorced,6,Male,3,2,3,Mobile Phone,3,3,0,2
2494,53481,7,Mobile Phone,1,12,Married,5,Male,3,2,3,Fashion,6,2,0,1
2495,53511,9,Pad,3,18,Married,4,Male,3,2,3,Laptop & Accessory,3,2,0,1
2496,53518,5,Pad,1,13,Married,5,Male,3,2,3,Mobile Phone,3,3,1,2
2497,53532,1,Mobile Phone,1,31,Single,4,Male,3,2,3,Mobile Phone,10,4,0,2
2498,53545,19,Mobile Phone,1,14,Divorced,4,Female,3,2,3,Mobile Phone,6,3,1,2
2499,53547,1,Mobile Phone,1,10,Single,5,Male,3,2,3,Mobile Phone,3,3,0,1
2500,53608,8,Mobile Phone,3,9,Single,4,Female,3,2,3,Laptop & Accessory,2,5,1,2
2501,53612,2,Pad,1,7,Single,4,Male,3,2,3,Mobile Phone,2,3,1,1
2502,53624,2,PC,1,7,Single,4,Male,3,2,3,Mobile Phone,4,5,0,1
2503,53682,6,Mobile Phone,3,9,Divorced,4,Male,3,2,3,Laptop & Accessory,2,4,1,1
2504,53694,1,Mobile Phone,1,7,Divorced,4,Male,3,2,3,Mobile Phone,6,2,0,2
2505,53718,8,Mobile Phone,1,7,Divorced,5,Female,3,2,3,Mobile Phone,7,4,0,2
2506,53757,7,Mobile Phone,1,11,Divorced,5,Female,3,2,3,Mobile Phone,10,4,0,1
2507,53762,23,Mobile Phone,1,10,Divorced,5,Female,3,2,3,Laptop & Accessory,6,5,0,2
2508,53782,7,Mobile Phone,1,32,Single,5,Male,3,2,3,Laptop & Accessory,3,4,0,1
2509,53811,12,Mobile Phone,3,23,Single,4,Female,3,2,3,Laptop & Accessory,4,4,0,1
2510,53823,14,Mobile Phone,3,21,Married,4,Female,3,2,3,Laptop & Accessory,3,5,0,1
2511,53824,17,Mobile Phone,1,34,Married,2,Male,3,2,3,Mobile Phone,7,4,0,2
2512,53830,6,Mobile Phone,1,12,Married,2,Female,3,2,3,Mobile Phone,5,1,0,2
2513,53849,11,Mobile Phone,1,26,Married,4,Male,3,2,3,Laptop & Accessory,5,3,0,1
2514,53852,12,Mobile Phone,1,9,Married,5,Female,3,2,3,Fashion,5,3,1,2
2515,53856,18,Pad,2,7,Married,4,Male,3,2,3,Laptop & Accessory,6,1,1,2
2516,53860,1,Mobile Phone,1,15,Married,2,Female,3,2,3,Mobile Phone,9,3,0,1
2517,53861,1,Pad,1,9,Single,4,Male,3,2,3,Mobile Phone,4,1,0,1
2518,53864,13,Mobile Phone,1,12,Married,4,Female,3,2,3,Fashion,6,5,0,2
2519,53873,13,Pad,1,7,Married,5,Female,3,2,3,Laptop & Accessory,2,3,0,2
2520,53888,1,Mobile Phone,3,16,Single,4,Male,3,2,3,Mobile Phone,3,5,0,1
2521,53889,7,Pad,3,23,Married,4,Female,3,2,3,Laptop & Accessory,3,1,1,1
2522,53894,27,Mobile Phone,1,31,Married,2,Male,3,2,3,Fashion,5,1,0,1
2523,53910,3,Mobile Phone,1,16,Married,4,Female,3,2,3,Mobile Phone,11,3,0,2
2524,53919,15,Pad,2,11,Married,6,Male,3,2,3,Laptop & Accessory,8,4,0,1
2525,53929,1,Mobile Phone,1,11,Single,4,Female,3,2,3,Mobile Phone,3,4,0,2
2526,53938,5,Mobile Phone,3,12,Married,4,Male,3,2,3,Laptop & Accessory,3,3,0,1
2527,53977,14,Mobile Phone,1,9,Married,4,Female,3,2,3,Mobile Phone,6,5,0,2
2528,53984,17,Pad,1,16,Single,4,Male,3,2,3,Mobile Phone,6,3,0,1
2529,53985,15,Mobile Phone,1,12,Single,2,Male,3,2,3,Laptop & Accessory,5,4,0,2
2530,54000,1,Mobile Phone,3,17,Single,4,Male,3,2,3,Laptop & Accessory,3,1,0,1
2531,54008,1,Pad,1,12,Single,4,Female,3,2,3,Mobile Phone,2,1,1,2
2532,54032,5,Mobile Phone,1,27,Married,4,Male,3,2,3,Laptop & Accessory,3,3,0,1
2533,54034,3,PC,1,14,Single,4,Male,3,2,3,Mobile Phone,5,5,0,1
2534,54036,9,Mobile Phone,1,23,Married,5,Female,3,2,3,Laptop & Accessory,2,4,1,2
2535,54057,13,Pad,3,28,Married,6,Female,3,2,3,Laptop & Accessory,8,3,0,1
2536,54058,1,PC,1,9,Married,4,Male,3,2,3,Mobile Phone,3,4,0,2
2537,54078,3,Mobile Phone,1,7,Married,4,Male,3,2,3,Laptop & Accessory,2,5,0,2
2538,54079,6,Pad,1,22,Married,4,Female,3,2,3,Laptop & Accessory,7,1,0,1
2539,54091,12,Pad,2,7,Married,4,Male,3,2,3,Mobile Phone,2,4,1,2
2540,54098,1,Mobile Phone,1,7,Single,5,Male,3,2,3,Laptop & Accessory,3,3,0,2
2541,54102,1,PC,2,9,Married,4,Female,3,2,3,Mobile Phone,6,4,0,1
2542,54104,1,Mobile Phone,1,9,Married,4,Male,3,2,3,Mobile Phone,8,3,1,1
2543,54108,5,Mobile Phone,3,9,Married,4,Male,3,2,3,Mobile Phone,2,3,0,2
2544,54110,16,Mobile Phone,1,25,Married,4,Male,3,2,3,Laptop & Accessory,8,5,1,1
2545,54126,18,PC,1,7,Single,4,Male,3,2,3,Mobile Phone,8,1,1,1
2546,54127,1,PC,3,12,Single,4,Male,3,2,3,Mobile Phone,3,5,1,2
2547,54160,8,Mobile Phone,1,15,Married,2,Male,3,2,3,Laptop & Accessory,4,3,0,1
2548,54180,12,Mobile Phone,1,9,Single,4,Male,3,2,3,Mobile Phone,7,1,1,1
2549,54246,33,Mobile Phone,1,14,Single,6,Male,3,2,3,Fashion,6,1,0,1
2550,54257,1,Mobile Phone,3,10,Married,4,Female,3,2,3,Laptop & Accessory,2,3,0,1
2551,54274,1,Mobile Phone,1,25,Married,4,Male,3,2,3,Mobile Phone,2,3,0,1
2552,54307,4,Mobile Phone,1,9,Single,5,Male,3,2,3,Mobile Phone,2,1,0,1
2553,54323,2,Mobile Phone,1,28,Married,4,Male,3,2,3,Mobile Phone,3,1,0,1
2554,54337,7,Mobile Phone,1,9,Single,4,Male,3,2,3,Mobile Phone,2,1,0,2
2555,54344,24,Mobile Phone,1,7,Married,5,Male,3,2,3,Mobile Phone,4,3,0,2
2556,54357,9,Pad,1,9,Single,4,Female,3,2,3,Laptop & Accessory,7,4,0,1
2557,54358,16,Pad,1,28,Married,4,Female,3,2,3,Laptop & Accessory,4,3,0,1
2558,54399,6,Mobile Phone,3,11,Married,4,Female,3,2,3,Mobile Phone,4,4,0,2
2559,54409,11,Mobile Phone,1,7,Married,5,Female,3,2,3,Mobile Phone,4,5,0,1
2560,54414,16,Mobile Phone,1,24,Single,2,Female,3,2,3,Laptop & Accessory,5,5,1,2
2561,54415,3,Mobile Phone,3,27,Married,4,Male,3,2,3,Laptop & Accessory,4,1,0,2
2562,54448,12,Mobile Phone,1,30,Married,4,Male,3,2,3,Laptop & Accessory,11,1,0,1
2563,54455,11,Pad,1,16,Married,4,Male,3,2,3,Mobile Phone,3,1,1,1
2564,54460,25,Mobile Phone,1,9,Married,6,Male,3,2,3,Laptop & Accessory,7,4,0,1
2565,54469,31,Pad,1,7,Married,6,Male,3,2,3,Laptop & Accessory,4,3,1,2
2566,54479,1,Mobile Phone,1,12,Single,4,Female,3,2,3,Mobile Phone,3,4,1,1
2567,54496,14,Mobile Phone,3,7,Married,6,Male,3,2,3,Laptop & Accessory,4,1,1,2
2568,54506,1,Mobile Phone,1,33,Married,4,Male,3,2,3,Mobile Phone,3,1,0,1
2569,54521,31,Mobile Phone,1,7,Married,4,Male,3,2,3,Laptop & Accessory,4,3,0,1
2570,54532,3,PC,1,30,Single,4,Male,3,2,3,Mobile Phone,11,1,0,1
2571,54544,1,PC,1,18,Married,4,Female,3,2,3,Mobile Phone,3,4,0,2
2572,54571,4,Mobile Phone,1,9,Single,6,Female,3,2,3,Laptop & Accessory,4,1,0,2
2573,54579,1,Mobile Phone,1,30,Married,4,Female,3,2,3,Mobile Phone,3,1,0,1
2574,54598,4,Mobile Phone,3,14,Single,4,Male,3,2,3,Mobile Phone,2,4,0,1
2575,54615,3,Mobile Phone,1,26,Married,4,Male,3,2,3,Laptop & Accessory,6,1,0,2
2576,54625,11,Mobile Phone,1,7,Single,4,Female,3,2,3,Fashion,6,1,0,2
2577,54644,9,Mobile Phone,1,32,Single,5,Male,3,2,3,Laptop & Accessory,6,1,0,2
2578,54654,18,Mobile Phone,2,7,Single,5,Female,3,2,3,Laptop & Accessory,6,3,0,2
2579,54657,1,Mobile Phone,3,29,Single,4,Male,3,2,3,Mobile Phone,3,3,0,1
2580,54660,7,Mobile Phone,3,15,Married,4,Male,3,2,3,Laptop & Accessory,2,3,0,1
2581,54677,1,Mobile Phone,1,11,Married,2,Male,3,2,3,Mobile Phone,4,5,0,1
2582,54678,1,Mobile Phone,3,15,Married,2,Male,3,2,3,Laptop & Accessory,2,4,0,2
2583,54711,1,Mobile Phone,1,16,Married,4,Male,3,2,3,Mobile Phone,3,5,0,2
2584,54731,26,Pad,1,26,Married,4,Male,3,2,3,Mobile Phone,2,1,0,2
2585,54742,4,Mobile Phone,1,7,Married,6,Male,3,2,3,Mobile Phone,5,3,0,2
2586,54758,16,Mobile Phone,1,7,Married,5,Female,3,2,3,Laptop & Accessory,11,1,1,1
2587,54774,8,Mobile Phone,2,10,Married,4,Male,3,2,3,Mobile Phone,2,1,0,2
2588,54800,23,Mobile Phone,1,7,Married,4,Female,3,2,3,Mobile Phone,4,5,0,1
2589,54805,5,PC,1,18,Married,4,Male,3,2,3,Mobile Phone,5,1,1,1
2590,54858,3,Pad,3,27,Married,4,Female,3,2,3,Mobile Phone,3,1,0,1
2591,54873,7,Mobile Phone,1,20,Single,4,Female,3,2,3,Mobile Phone,5,1,0,2
2592,54876,7,Pad,1,7,Married,2,Female,3,2,3,Laptop & Accessory,3,4,1,2
2593,54901,9,Mobile Phone,1,17,Married,4,Male,3,2,3,Mobile Phone,3,1,0,1
2594,54947,1,Pad,1,15,Married,6,Male,3,2,3,Mobile Phone,3,3,0,2
2595,54951,7,Mobile Phone,1,12,Married,5,Male,3,2,3,Fashion,6,1,0,2
2596,54981,9,Pad,3,18,Married,4,Male,3,2,3,Laptop & Accessory,3,1,0,2
2597,54988,2,Pad,1,13,Married,5,Male,3,2,3,Mobile Phone,3,3,1,2
2598,55002,1,Mobile Phone,1,31,Single,4,Male,3,2,3,Mobile Phone,10,4,0,1
2599,55015,19,Mobile Phone,1,14,Married,4,Female,3,2,3,Mobile Phone,6,3,1,1
2600,55017,1,Mobile Phone,1,6,Single,5,Male,3,2,3,Mobile Phone,3,3,0,1
2601,55078,8,Mobile Phone,3,9,Single,4,Female,3,2,3,Laptop & Accessory,2,5,1,2
2602,55082,2,Pad,1,8,Single,4,Male,3,2,3,Mobile Phone,2,3,1,2
2603,55094,2,PC,1,8,Single,4,Male,3,2,3,Mobile Phone,4,5,0,2
2604,55152,6,Mobile Phone,3,9,Married,4,Male,3,2,3,Laptop & Accessory,2,4,1,2
2605,55164,1,Mobile Phone,1,8,Married,4,Male,3,2,3,Mobile Phone,6,1,0,1
2606,55188,8,Mobile Phone,1,8,Married,5,Female,3,2,3,Mobile Phone,7,4,0,2
2607,55227,7,Mobile Phone,1,11,Married,5,Female,3,2,3,Mobile Phone,10,4,0,2
2608,55232,23,Mobile Phone,1,10,Married,5,Female,3,2,3,Laptop & Accessory,6,5,0,1
2609,55252,7,Mobile Phone,1,32,Single,5,Male,3,2,3,Laptop & Accessory,3,4,0,2
2610,55281,12,Mobile Phone,3,23,Single,4,Female,3,2,3,Laptop & Accessory,4,4,0,2
2611,55293,14,Mobile Phone,3,21,Married,4,Female,3,2,3,Laptop & Accessory,3,5,0,1
2612,55294,17,Mobile Phone,1,34,Married,2,Male,3,2,3,Mobile Phone,7,4,0,2
2613,55300,6,Mobile Phone,1,12,Married,2,Female,3,2,3,Mobile Phone,5,1,0,2
2614,55319,11,Mobile Phone,1,26,Married,4,Male,3,2,3,Laptop & Accessory,5,3,0,1
2615,55322,12,Mobile Phone,1,9,Married,5,Female,3,2,3,Fashion,5,3,1,1
2616,55326,18,Pad,2,8,Married,4,Male,3,2,3,Laptop & Accessory,6,1,1,2
2617,55330,1,Mobile Phone,1,15,Married,2,Female,3,2,3,Mobile Phone,9,3,0,1
2618,55331,1,Pad,1,9,Single,4,Male,3,2,3,Mobile Phone,4,1,0,1
2619,55334,13,Mobile Phone,1,12,Married,4,Female,3,2,3,Fashion,6,5,0,2
2620,55343,13,Pad,1,8,Married,5,Female,3,2,3,Laptop & Accessory,2,3,0,1
2621,55358,1,Mobile Phone,3,16,Single,4,Male,3,2,3,Mobile Phone,3,5,0,1
2622,55359,7,Pad,3,23,Married,4,Female,3,2,3,Laptop & Accessory,3,1,1,1
2623,55364,27,Mobile Phone,1,31,Married,2,Male,3,2,3,Fashion,5,1,0,1
2624,55380,3,Mobile Phone,1,16,Married,4,Female,3,2,3,Mobile Phone,11,3,0,1
2625,55389,15,Pad,2,11,Married,6,Male,3,2,3,Laptop & Accessory,8,4,0,1
2626,55399,1,Mobile Phone,1,11,Single,4,Female,3,2,3,Mobile Phone,3,4,0,1
2627,55408,5,Mobile Phone,3,12,Married,4,Male,3,2,3,Laptop & Accessory,3,3,0,2
2628,55454,17,Pad,1,16,Single,4,Male,3,2,3,Mobile Phone,6,3,0,2
2629,55455,15,Mobile Phone,1,12,Single,2,Male,3,2,3,Laptop & Accessory,5,4,0,1
2630,55470,1,Mobile Phone,3,17,Single,4,Male,3,2,3,Laptop & Accessory,3,1,0,2
2631,55478,1,Pad,1,12,Single,4,Female,3,2,3,Mobile Phone,2,1,1,2
2632,55502,5,Mobile Phone,1,27,Married,4,Male,3,2,3,Laptop & Accessory,3,3,0,1
2633,55504,3,PC,1,14,Single,4,Male,3,2,3,Mobile Phone,5,5,0,1
2634,55506,9,Mobile Phone,1,23,Married,5,Female,3,2,3,Laptop & Accessory,2,4,1,1
2635,55527,13,Pad,3,28,Married,6,Female,3,2,3,Laptop & Accessory,8,3,0,1
2636,55528,1,PC,1,9,Married,4,Male,3,2,3,Mobile Phone,3,4,0,1
2637,55548,3,Mobile Phone,1,8,Married,4,Male,3,2,3,Laptop & Accessory,2,5,0,1
2638,55549,6,Pad,1,22,Married,4,Female,3,2,3,Laptop & Accessory,7,1,0,1
2639,55561,12,Pad,2,8,Married,4,Male,3,2,3,Mobile Phone,2,4,1,1
2640,55568,1,Mobile Phone,1,8,Single,5,Male,3,2,3,Laptop & Accessory,3,3,0,2
2641,55572,1,PC,2,9,Married,4,Female,3,2,3,Mobile Phone,6,4,0,1
2642,55574,1,Mobile Phone,1,9,Married,4,Male,3,2,3,Mobile Phone,8,3,1,1
2643,55578,5,Mobile Phone,3,9,Married,4,Male,3,2,3,Mobile Phone,2,3,0,1
2644,55580,16,Mobile Phone,1,25,Married,4,Male,3,2,3,Laptop & Accessory,8,5,1,2
2645,55596,18,PC,1,8,Single,4,Male,3,2,3,Mobile Phone,8,1,1,2
2646,55597,1,PC,3,12,Single,4,Male,3,2,3,Mobile Phone,3,5,1,2
2647,55630,8,Mobile Phone,1,15,Married,2,Male,3,2,3,Laptop & Accessory,4,3,0,2
2648,50429,13,PC,1,14,Single,4,Female,2,2,3,Household,1,2,1,2
2649,50493,17,Mobile Phone,1,10,Single,3,Male,2,2,3,Laptop & Accessory,10,4,0,1
2650,51899,13,PC,1,14,Single,4,Female,2,2,3,Household,1,1,1,0
2651,51963,17,Mobile Phone,1,10,Single,3,Male,2,2,3,Laptop & Accessory,10,4,0,1
2652,53029,4,Mobile Phone,3,12,Married,5,Female,2,2,3,Laptop & Accessory,3,3,0,1
2653,53493,7,Pad,3,14,Divorced,4,Female,2,2,3,Laptop & Accessory,2,4,0,2
